clave_nombre,id,sku,nombre_comercial,molecula,forma,laboratorio,foto_url,total_grupo,lab_distintos
GABAPENTINA 300 MG,38147,ME34981/2,GABAPENTINA 300 mg X 14 CAPSULAS,Gabapentina,CAPSULAS,KERN PHARMA S.L.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23487.jpg,3,2
GABAPENTINA 300 MG,38148,ME34981/3,GABAPENTINA 300 mg X 30 CAPSULAS,Gabapentina,CAPSULAS,KERN PHARMA S.L.,https://pccentro.net.ve/img/s/8/4/0/0/6/84006-large_default.webp,3,2
GABAPENTINA 300 MG,39226,ME37496,GABAPENTINA 300 mg X 20 CAPSULAS,Gabapentina,CAPSULAS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/8/4/0/0/6/84006-large_default.webp,3,2
GENESA 3MG-20 MCG,38152,ME39975/3,GENESA 3mg-20 mcg X 28 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,"LABORATORIOS LEON FARMA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13744.jpg,2,1
GENESA 3MG-20 MCG,38153,ME39975/2,GENESA 3mg-20 mcg X 21 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,"LABORATORIOS LEON FARMA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11639.jpg,2,1
GENTAMICINA 160MG / 2ML,38154,HO36306/3,GENTAMICINA 160mg / 2mL X 10 AMPOLLAS,Gentamicina,INYECTABLE,VITALIS S.A.C.I.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30124.jpg,2,1
GENTAMICINA 160MG / 2ML,38155,HO36306/2,GENTAMICINA 160mg / 2mL X 5 AMPOLLAS,Gentamicina,INYECTABLE,VITALIS S.A.C.I.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52502.jpg,2,1
GLIBENCLAMIDA 5 MG,38158,ME33501,GLIBENCLAMIDA 5 mg X 10 COMPRIMIDOS,Glibenclamida,COMPRIMIDOS,"LABORATORIOS ELMOR, S.A.",https://pccentro.net.ve/img/s/7/9/4/3/3/79433-large_default.webp,2,2
GLIBENCLAMIDA 5 MG,38159,ME26275,GLIBENCLAMIDA 5 mg X 30 TABLETAS,Glibenclamida,TABLETAS,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50984.jpg,2,2
GLIPTIN 500 MG - 50 MG,38170,ME44696/2,GLIPTIN 500 mg - 50 mg X 10 COMPRIMIDOS RECUBIERTOS,Metformina - Sitagliptina,COMPRIMIDOS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26771.jpg,2,1
GLIPTIN 500 MG - 50 MG,38171,ME44696/3,GLIPTIN 500 mg - 50 mg X 30 COMPRIMIDOS RECUBIERTOS,Metformina - Sitagliptina,COMPRIMIDOS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28336.jpg,2,1
GLYMAR 4 MG,38177,ME35616,GLYMAR 4 mg X 20 TABLETAS,Glimepirida,TABLETAS,MEYER PRODUCTOS TERAPEUTICOS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9456.jpg,2,2
GLYMAR 4 MG,39240,ME37715,GLYMAR 4 mg X 20 TABLETAS,Glimepirida,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://pccentro.net.ve/img/s/2/2/8/8/2/22882-large_default.webp,2,2
LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 MG - 25 MG,38190,ME35183/3,LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 mg - 25 mg X 30 COMPRIMIDOS RECUBIERTOS,Hidroclorotiazida - Losartan,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://pccentro.net.ve/img/s/2/3/6/7/7/23677-large_default.webp,6,3
LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 MG - 25 MG,38191,ME35183/2,LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 mg - 25 mg X 10 COMPRIMIDOS RECUBIERTOS,Hidroclorotiazida - Losartan,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://pccentro.net.ve/img/s/2/3/6/7/7/23677-large_default.webp,6,3
LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 MG - 25 MG,38195,ME36980/2,LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 mg - 25 mg X 10 COMPRIMIDOS RECUB,,COMPRIMIDOS,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22228.jpg,6,3
LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 MG - 25 MG,38196,ME36980/3,LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 mg - 25 mg X 30 COMPRIMIDOS RECUB,,COMPRIMIDOS,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22234.jpg,6,3
LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 MG - 25 MG,38399,ME37542/2,LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 mg - 25 mg X 10 TABLETAS RECUBIERTAS,Hidroclorotiazida - Losartan,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://pccentro.net.ve/img/s/2/3/6/7/7/23677-large_default.webp,6,3
LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 MG - 25 MG,38400,ME37542/3,LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 mg - 25 mg X 30 TABLETAS RECUBIERTAS,Hidroclorotiazida - Losartan,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://pccentro.net.ve/img/s/2/3/6/7/7/23677-large_default.webp,6,3
"LOSARTAN POTASICO - HIDROCLOROTIAZIDA 50 MG -12,5 MG",38193,ME31250/3,"LOSARTAN POTASICO - HIDROCLOROTIAZIDA 50 mg -12,5 mg X 30 TABLETAS RECUBIERTAS",Hidroclorotiazida - Losartan,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25140.jpg,2,1
"LOSARTAN POTASICO - HIDROCLOROTIAZIDA 50 MG -12,5 MG",38194,ME31250/2,"LOSARTAN POTASICO - HIDROCLOROTIAZIDA 50 mg -12,5 mg X 10 TABLETAS RECUBIERTAS",Hidroclorotiazida - Losartan,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/7/6/9/5/6/76956-large_default.webp,2,1
IBUCOLVAL 600 MG - 4 MG,38208,ME39249/2,IBUCOLVAL 600 mg - 4 mg X 10 TABLETAS RECUBIERTAS,Ibuprofeno - Tiocolchicosido,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50513.jpg,2,1
IBUCOLVAL 600 MG - 4 MG,38209,ME39249/3,IBUCOLVAL 600 mg - 4 mg X 20 TABLETAS RECUBIERTAS,Ibuprofeno - Tiocolchicosido,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94906.jpg,2,1
IBUPROFENO 600 MG,38214,ME26800,IBUPROFENO 600 mg X 10 COMPRIMIDOS RECUBIERTOS,Ibuprofeno,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3823.jpg,3,3
IBUPROFENO 600 MG,38219,ME30509,IBUPROFENO 600 mg X 10 TABLETAS,Ibuprofeno,TABLETAS,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29649.jpg,3,3
IBUPROFENO 600 MG,38225,ME35615,IBUPROFENO 600 mg X 10 TABLETAS RECUBIERTAS,Ibuprofeno,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10263.jpg,3,3
IBUPROFENO 800 MG,38215,ME40877,IBUPROFENO 800 mg X 10 COMPRIMIDOS,Ibuprofeno,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50176.jpg,2,2
IBUPROFENO 800 MG,38220,ME31850,IBUPROFENO 800 mg X 10 TABLETAS RECUBIERTAS,Ibuprofeno,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://pccentro.net.ve/img/s/8/9/7/4/5/89745-large_default.webp,2,2
IBUPROFENO 100 MG / 5 ML SUSPENSION ORAL,38217,ME32828,IBUPROFENO 100 mg / 5 mL SUSPENSION ORAL,Ibuprofeno,SUSPENSION ORAL,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99047.jpg,3,3
IBUPROFENO 100 MG / 5 ML SUSPENSION ORAL,39249,ME30199,IBUPROFENO 100 mg / 5 mL SUSPENSION ORAL,Ibuprofeno,SOLUCION ORAL,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",,3,3
IBUPROFENO 100 MG / 5 ML SUSPENSION ORAL,39252,ME30286,IBUPROFENO 100 mg / 5 mL SUSPENSION ORAL,Ibuprofeno,SOLUCION ORAL,"LABORATORIOS KIMICEG, C.A.",,3,3
IBUPROFENO 400 MG,38218,ME38405,IBUPROFENO 400 mg X 20 TABLETAS,Ibuprofeno,TABLETAS,"BIOQUIMICA INTERNACIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24334.jpg,5,4
IBUPROFENO 400 MG,38222,ME27688/2,IBUPROFENO 400 mg X 10 TABLETAS RECUBIERTAS,Ibuprofeno,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10070.jpg,5,4
IBUPROFENO 400 MG,38223,ME27688/3,IBUPROFENO 400 mg X 20 TABLETAS RECUBIERTAS,Ibuprofeno,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://pccentro.net.ve/img/s/3/4/0/7/2/34072-large_default.webp,5,4
IBUPROFENO 400 MG,38224,ME33973,IBUPROFENO 400 mg X 10 TABLETAS RECUBIERTAS ENTERICAS,Ibuprofeno,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92855.jpg,5,4
IBUPROFENO 400 MG,39251,ME30069,IBUPROFENO 400 mg X 10 TABLETAS RECUBIERTAS,Ibuprofeno,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/3/4/0/7/2/34072-large_default.webp,5,4
IBUTAN 400 MG,38229,ME19994/2,IBUTAN 400 mg X 10 TABLETAS,Ibuprofeno,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8969.jpg,2,1
IBUTAN 400 MG,38230,ME19994/3,IBUTAN 400 mg X 20 TABLETAS,Ibuprofeno,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92332.jpg,2,1
IBUTANCOL 400 MG - 4 MG,38232,ME40927/2,IBUTANCOL 400 mg - 4 mg X 10 TABLETAS,Ibuprofeno - Tiocolchicosido,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/14204.jpg,2,1
IBUTANCOL 400 MG - 4 MG,38233,ME40927/3,IBUTANCOL 400 mg - 4 mg X 20 TABLETAS,Ibuprofeno - Tiocolchicosido,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/14205.jpg,2,1
IBUTANCOL 600 MG - 4 MG,38234,ME39405/2,IBUTANCOL 600 mg - 4 mg X 10 TABLETAS,Ibuprofeno - Tiocolchicosido,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95589.jpg,2,1
IBUTANCOL 600 MG - 4 MG,38235,ME39405/3,IBUTANCOL 600 mg - 4 mg X 20 TABLETAS,Ibuprofeno - Tiocolchicosido,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95590.jpg,2,1
IBUTANFEM 400 MG - 20 MG,38236,ME42479/2,IBUTANFEM 400 mg - 20 mg X 20 TABLETAS RECUBIERTAS,Ibuprofeno,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25251.jpg,2,1
IBUTANFEM 400 MG - 20 MG,38237,ME42479/3,IBUTANFEM 400 mg - 20 mg X 30 TABLETAS RECUBIERTAS,Ibuprofeno,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25252.jpg,2,1
IRBESARTAN 150 MG,38253,ME36068/3,IRBESARTAN 150 mg X 28 TABLETAS,Irbesartan,TABLETAS,"SM PHARMA, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24260.jpg,4,2
IRBESARTAN 150 MG,38254,ME36068/2,IRBESARTAN 150 mg X 10 TABLETAS,Irbesartan,TABLETAS,"SM PHARMA, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94012.jpg,4,2
IRBESARTAN 150 MG,38255,ME36068/4,IRBESARTAN 150 mg X 30 TABLETAS,Irbesartan,TABLETAS,"SM PHARMA, C.A.",https://pccentro.net.ve/img/s/5/5/0/4/9/55049-large_default.webp,4,2
IRBESARTAN 150 MG,39257,ME36204,IRBESARTAN 150 mg X 28 TABLETAS,Irbesartan,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28781.jpg,4,2
IRBESARTAN 300 MG,38256,ME35908/3,IRBESARTAN 300 mg X 28 TABLETAS,Irbesartan,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28779.jpg,2,1
IRBESARTAN 300 MG,38257,ME35908/2,IRBESARTAN 300 mg X 10 TABLETAS,Irbesartan,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50766.jpg,2,1
KAPET 75 MG,38266,ME35154/2,KAPET 75 mg X 14 TABLETAS RECUBIERTAS,Clopidogrel,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7826.jpg,2,1
KAPET 75 MG,38267,ME35154/3,KAPET 75 mg X 30 TABLETAS RECUBIERTAS,Clopidogrel,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://pccentro.net.ve/img/s/7/6/0/5/6/76056-large_default.webp,2,1
KELAC 30 MG / ML,38270,HO30748/2,KELAC 30 mg / mL X 1 AMPOLLAS,,INYECTABLE,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8261.jpg,3,1
KELAC 30 MG / ML,38271,HO30748/3,KELAC 30 mg / mL X 3 AMPOLLAS,,INYECTABLE,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95398.jpg,3,1
KELAC 30 MG / ML,38272,HO30748/4,KELAC 30 mg / mL X 4 AMPOLLAS,,INYECTABLE,MEGALABS S.A.,,3,1
KETOPROFENO 100MG / 2 ML,38284,HO35019/2,KETOPROFENO 100mg / 2 mL X 1 AMPOLLAS,Ketoprofeno,INYECTABLE,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/521.jpg,4,1
KETOPROFENO 100MG / 2 ML,38285,HO35019/3,KETOPROFENO 100mg / 2 mL X 2 AMPOLLAS,Ketoprofeno,INYECTABLE,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5201.jpg,4,1
KETOPROFENO 100MG / 2 ML,38286,HO35019/4,KETOPROFENO 100mg / 2 mL X 10 AMPOLLAS,Ketoprofeno,INYECTABLE,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26418.jpg,4,1
KETOPROFENO 100MG / 2 ML,38287,HO35019/5,KETOPROFENO 100mg / 2 mL X 20 AMPOLLAS,Ketoprofeno,INYECTABLE,"CALOX INTERNATIONAL, C.A.",https://pccentro.net.ve/img/s/7/7/7/0/1/77701-large_default.webp,4,1
KETOPROFENO 100 MG,38288,ME29236/2,KETOPROFENO 100 mg X 10 CAPSULAS,Ketoprofeno,CAPSULAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51778.jpg,6,3
KETOPROFENO 100 MG,38289,ME29236/3,KETOPROFENO 100 mg X 20 CAPSULAS,Ketoprofeno,CAPSULAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4040.jpg,6,3
KETOPROFENO 100 MG,38290,ME41682/2,KETOPROFENO 100 mg X 10 CAPSULAS,Ketoprofeno,CAPSULAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21061.jpg,6,3
KETOPROFENO 100 MG,38291,ME41682/3,KETOPROFENO 100 mg X 20 CAPSULAS,Ketoprofeno,CAPSULAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2408.jpg,6,3
KETOPROFENO 100 MG,38292,ME35351/2,KETOPROFENO 100 mg X 10 CAPSULAS,Ketoprofeno,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54274.jpg,6,3
KETOPROFENO 100 MG,38293,ME35351/3,KETOPROFENO 100 mg X 20 CAPSULAS,Ketoprofeno,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8408.jpg,6,3
KETOROLACO TROMETAMOL 30 MG / ML,38296,HO42668/3,KETOROLACO TROMETAMOL 30 mg / mL X 10 AMPOLLAS,Ketorolaco,INYECTABLE,"LABORATORIO BIOSANO, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29479.jpg,2,1
KETOROLACO TROMETAMOL 30 MG / ML,38297,HO42668/2,KETOROLACO TROMETAMOL 30 mg / mL X 8 AMPOLLAS,Ketorolaco,INYECTABLE,"LABORATORIO BIOSANO, S.A.",https://pccentro.net.ve/img/s/8/6/0/2/2/86022-large_default.webp,2,1
KEYDOL 400 MG - 4 MG,38300,ME43754/2,KEYDOL 400 mg - 4 mg X 10 COMPRIMIDOS RECUBIERTOS,Ibuprofeno - Tiocolchicosido,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54359.jpg,2,1
KEYDOL 400 MG - 4 MG,38301,ME43754/3,KEYDOL 400 mg - 4 mg X 20 COMPRIMIDOS RECUBIERTOS,Ibuprofeno - Tiocolchicosido,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54358.jpg,2,1
KEYDOL 600 MG - 4 MG,38302,ME43753/2,KEYDOL 600 mg - 4 mg X 10 COMPRIMIDOS RECUBIERTOS,Ibuprofeno - Tiocolchicosido,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54360.jpg,2,1
KEYDOL 600 MG - 4 MG,38303,ME43753/3,KEYDOL 600 mg - 4 mg X 20 COMPRIMIDOS RECUBIERTOS,Ibuprofeno - Tiocolchicosido,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54361.jpg,2,1
LACTBET 3000 U,38306,ME36925/2,LACTBET 3000 U X 10 CAPSULAS,,CAPSULAS,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52649.jpg,2,1
LACTBET 3000 U,38307,ME36925/3,LACTBET 3000 U X 20 CAPSULAS,,CAPSULAS,"BIOTECH LABORATORIOS, C.A.",,2,1
VITAMINA C 500 MG,38309,ME42656,VITAMINA C 500 mg X 16 TABLETAS MASTICABLES SABOR A TUTTI FRUTTI,Ascorbico Acido,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1397.jpg,4,2
VITAMINA C 500 MG,38963,ME44099/3,VITAMINA C 500 mg X 15 TABLETAS MASTICABLES SABOR A NARANJA,Vitamina C,TABLETAS,HIRAL LABS LIMITED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23924.jpg,4,2
VITAMINA C 500 MG,38964,ME44099/4,VITAMINA C 500 mg X 30 TABLETAS MASTICABLES SABOR A NARANJA,Vitamina C,TABLETAS,HIRAL LABS LIMITED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27114.jpg,4,2
VITAMINA C 500 MG,38965,ME44099/2,VITAMINA C 500 mg X 10 TABLETAS MASTICABLES SABOR A NARANJA,Vitamina C,TABLETAS,HIRAL LABS LIMITED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20327.jpg,4,2
LAMOTRIGINA 100 MG,38311,ME42689,LAMOTRIGINA 100 mg X 30 TABLETAS RECUBIERTAS,Lamotrigina,TABLETAS,COOPER PHARMA LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23029.jpg,2,2
LAMOTRIGINA 100 MG,38312,ME44647,LAMOTRIGINA 100 mg X 28 TABLETAS DE LIBERACION PROLONGADA,Lamotrigina,TABLETAS,ZYDUS LIFESCIENCIES LIMITED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20096.jpg,2,2
LERCANIDIPINO 20 MG,38321,ME44041/2,LERCANIDIPINO 20 mg X 10 COMPRIMIDOS RECUBIERTOS,Lercanidipino,COMPRIMIDOS,"LABORATORIOS VARGAS, S.A.",https://pccentro.net.ve/img/s/8/4/0/5/5/84055-large_default.webp,2,1
LERCANIDIPINO 20 MG,38322,ME44041/3,LERCANIDIPINO 20 mg X 30 COMPRIMIDOS RECUBIERTOS,Lercanidipino,COMPRIMIDOS,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51324.jpg,2,1
LETISAN 500 MG,38326,ME33641/2,LETISAN 500 mg X 10 COMPRIMIDOS RECUBIERTOS DE ACCION PROLONGADA,,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50523.jpg,3,1
LETISAN 500 MG,38327,ME33641/3,LETISAN 500 mg X 30 COMPRIMIDOS RECUBIERTOS DE ACCION PROLONGADA,,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99231.jpg,3,1
LETISAN 500 MG,39284,ME38543,LETISAN 500 mg X 10 TABLETAS MASTICABLES SABOR UVA,Ascorbico Acido,TABLETAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19532.jpg,3,1
LEVOFLOXACINO 500 MG,38333,ME43817,LEVOFLOXACINO 500 mg X 10 TABLETAS RECUBIERTAS,Levofloxacino,TABLETAS,"JIANGXI SYNERGY PHARMACEUTICAL CO., LTD",,4,2
LEVOFLOXACINO 500 MG,38340,ME38925/3,LEVOFLOXACINO 500 mg X 7 TABLETAS RECUBIERTAS,Levofloxacino,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20100.jpg,4,2
LEVOFLOXACINO 500 MG,38341,ME38925/4,LEVOFLOXACINO 500 mg X 10 TABLETAS RECUBIERTAS,Levofloxacino,TABLETAS,"LABORATORIOS KIMICEG, C.A.",,4,2
LEVOFLOXACINO 500 MG,38342,ME38925/2,LEVOFLOXACINO 500 mg X 5 TABLETAS RECUBIERTAS,Levofloxacino,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53252.jpg,4,2
LEVOFLOXACINA 500 MG,38334,ME32188,LEVOFLOXACINA 500 mg X 10 COMPRIMIDOS RECUBIERTOS,Levofloxacino,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26132.jpg,3,2
LEVOFLOXACINA 500 MG,38338,ME35920/3,LEVOFLOXACINA 500 mg X 10 TABLETAS RECUBIERTAS,Levofloxacino,TABLETAS,"PROCAPS, S.A.",,3,2
LEVOFLOXACINA 500 MG,38339,ME35920/2,LEVOFLOXACINA 500 mg X 7 TABLETAS RECUBIERTAS,Levofloxacino,TABLETAS,"PROCAPS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24405.jpg,3,2
LEVOFLOXACINA 750 MG,38335,ME43531/2,LEVOFLOXACINA 750 mg X 5 TABLETAS RECUBIERTAS,Levofloxacino,TABLETAS,ANG LIFESCIENCES INDIA LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19718.jpg,3,1
LEVOFLOXACINA 750 MG,38336,ME43531/3,LEVOFLOXACINA 750 mg X 7 TABLETAS RECUBIERTAS,Levofloxacino,TABLETAS,ANG LIFESCIENCES INDIA LTD,,3,1
LEVOFLOXACINA 750 MG,38337,ME43531/4,LEVOFLOXACINA 750 mg X 10 TABLETAS RECUBIERTAS,Levofloxacino,TABLETAS,ANG LIFESCIENCES INDIA LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24415.jpg,3,1
LEVOTIROXINA SODICA 100 MCG,38349,ME42576/2,LEVOTIROXINA SODICA 100 mcg X 10 TABLETAS,Levotiroxina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22840.jpg,2,1
LEVOTIROXINA SODICA 100 MCG,38350,ME42576/3,LEVOTIROXINA SODICA 100 mcg X 50 TABLETAS,Levotiroxina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20026.jpg,2,1
LOPERAM 2 MG,38376,ME22142/2,LOPERAM 2 mg X 4 TABLETAS,Loperamida,TABLETAS,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5224.jpg,2,1
LOPERAM 2 MG,38377,ME22142/3,LOPERAM 2 mg X 10 TABLETAS,Loperamida,TABLETAS,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18988.jpg,2,1
LOPERAMIDA 2 MG,38378,ME40887,LOPERAMIDA 2 mg X 10 TABLETAS,Loperamida,TABLETAS,"SM PHARMA, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53152.jpg,2,2
LOPERAMIDA 2 MG,38379,ME43709,LOPERAMIDA 2 mg X 100 COMPRIMIDOS,Loperamida,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25013.jpg,2,2
