clave_mf,id,sku,nombre_comercial,molecula,forma,laboratorio,foto_url,total_grupo
CAFEINA - IBUPROFENO ||| COMPRIMIDOS,37620,ME40856,BRUDOL 400 mg - 65 mg X 20 COMPRIMIDOS RECUBIERTOS,Cafeina - Ibuprofeno,COMPRIMIDOS,"LABORATORIOS ELMOR, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16420.jpg,2
IBUPROFENO ||| SUSPENSION ORAL,37622,ME36416,BRUGESIC FORTE 200 mg / 5 mL X 10 SUSPENSION ORAL,Ibuprofeno,SUSPENSION ORAL,"LABORATORIOS ELMOR, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92984.jpg,5
IBUPROFENO ||| SUSPENSION ORAL,38216,ME34468,IBUPROFENO 100 mg / 5 mL SUSPENSION,Ibuprofeno,SUSPENSION ORAL,"SM PHARMA, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24123.jpg,5
IBUPROFENO ||| SUSPENSION ORAL,38217,ME32828,IBUPROFENO 100 mg / 5 mL SUSPENSION ORAL,Ibuprofeno,SUSPENSION ORAL,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99047.jpg,5
IBUPROFENO ||| SUSPENSION ORAL,38226,ME27398,IBUTAN 100 mg / 5 mL SUSPENSION,Ibuprofeno,SUSPENSION ORAL,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8970.jpg,5
IBUPROFENO ||| SUSPENSION ORAL,38227,ME38880,IBUTAN 200 mg / 5 mL SUSPENSION,Ibuprofeno,SUSPENSION ORAL,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94585.jpg,5
BUDESONIDA ||| SUSPENSION ORAL,37626,ME30917,BUDECORT 1 mg / mL SUSPENSION PARA INHALAR,Budesonida,SUSPENSION ORAL,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30268.jpg,4
BUDESONIDA ||| SUSPENSION ORAL,37627,ME44539,BUDEQUIT 1 mg / mL SUSPENSION PARA INHALACION ORAL,Budesonida,SUSPENSION ORAL,MERIT ORGANICS LIMITED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54403.jpg,4
BUDESONIDA ||| SUSPENSION ORAL,38707,ME37253,PULMOLET 1 mg / mL SUSPENSION PARA NEBULIZAR,Budesonida,SUSPENSION ORAL,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91027.jpg,4
BUDESONIDA ||| SUSPENSION ORAL,39448,ME32411,BUDESONIDA 50 mcg / DOSIS SUSPENSION PARA INHALACION ORAL,Budesonida,SUSPENSION ORAL,LABORATORIO ALDO UNION S.L.,,4
BUMETANIDA ||| COMPRIMIDOS,37629,ME22582/3,BUMELEX 1 mg X 30 COMPRIMIDOS,Bumetanida,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50048.jpg,2
BUMETANIDA ||| COMPRIMIDOS,37630,ME22582/2,BUMELEX 1 mg X 16 COMPRIMIDOS,Bumetanida,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1999.jpg,2
BUPIVACAINA ||| INYECTABLE,37632,HO43908,BUPIVACAINA 50 mg/10 mL SOLUCIÓN INYECTABLE,Bupivacaina,INYECTABLE,"MEDVAL, C.A.",,2
BUPIVACAINA ||| INYECTABLE,39198,HO32341,DURACAINA HIPERBARA 5 mg - 80 mg / mL X 1 AMPOLLAS,Bupivacaina,INYECTABLE,"LABORATORIO BEHRENS, C.A.",,2
ASCORBICO ACIDO - ZINC ||| TABLETAS,37638,ME42932/4,VITAMINA C - ZINC 500 mg - 15 mg X 60 TABLETAS MASTICABLES SABOR A MANDARINA,Ascorbico Acido - Zinc,TABLETAS,BIONUTREC S.A.S.,,3
ASCORBICO ACIDO - ZINC ||| TABLETAS,37639,ME42932/3,VITAMINA C - ZINC 500 mg - 15 mg X 30 TABLETAS MASTICABLES SABOR A MANDARINA,Ascorbico Acido - Zinc,TABLETAS,BIONUTREC S.A.S.,,3
ASCORBICO ACIDO - ZINC ||| TABLETAS,37640,ME42932/2,VITAMINA C - ZINC 500 mg - 15 mg X 10 TABLETAS MASTICABLES SABOR A MANDARINA,Ascorbico Acido - Zinc,TABLETAS,BIONUTREC S.A.S.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52152.jpg,3
VITAMINA D3 ||| TABLETAS,37641,ME34121,CALCITREX D3 950 mg - 200 UI X 30 TABLETAS,Vitamina D3,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5529.jpg,4
VITAMINA D3 ||| TABLETAS,38955,ME39856/3,FARMAD 1000 UI X 60 TABLETAS RECUBIERTAS,Vitamina D3,TABLETAS,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52137.jpg,4
VITAMINA D3 ||| TABLETAS,38956,ME39856/4,FARMAD 1000 UI X 100 TABLETAS RECUBIERTAS,Vitamina D3,TABLETAS,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5310.jpg,4
VITAMINA D3 ||| TABLETAS,38957,ME39856/2,FARMAD 1000 UI X 30 TABLETAS RECUBIERTAS,Vitamina D3,TABLETAS,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96976.jpg,4
MELOXICAM ||| TABLETAS,37642,ME30823/2,CALMOX 15 mg X 10 TABLETAS,Meloxicam,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/644.jpg,8
MELOXICAM ||| TABLETAS,37643,ME30823/3,CALMOX 15 mg X 20 TABLETAS,Meloxicam,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24411.jpg,8
MELOXICAM ||| TABLETAS,37644,ME30822,"CALMOX 7,5 mg X 10 TABLETAS",Meloxicam,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/643.jpg,8
MELOXICAM ||| TABLETAS,38438,ME33048,MELOXICAM 15 mg X 10 TABLETAS,Meloxicam,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23028.jpg,8
MELOXICAM ||| TABLETAS,38439,ME30977,MELOXICAM 15 mg X 10 TABLETAS,Meloxicam,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/2/5/4/9/8/25498-large_default.webp,8
MELOXICAM ||| TABLETAS,38441,ME30976,"MELOXICAM 7,5 mg X 10 TABLETAS",Meloxicam,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1986.jpg,8
MELOXICAM ||| TABLETAS,38514,ME35996,MOVIMEX 15 mg X 10 TABLETAS,Meloxicam,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90529.jpg,8
MELOXICAM ||| TABLETAS,39295,ME42819,"MELOXICAM 7,5 mg X 10 TABLETAS",Meloxicam,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://pccentro.net.ve/img/s/8/5/3/0/8/85308-large_default.webp,8
CANDESARTAN ||| TABLETAS,37651,ME41061/3,CANDER 32 mg X 30 TABLETAS,Candesartan,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/14972.jpg,9
CANDESARTAN ||| TABLETAS,37652,ME41061/2,CANDER 32 mg X 15 TABLETAS,Candesartan,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51481.jpg,9
CANDESARTAN ||| TABLETAS,37653,ME37346/2,CANDER 8 mg X 10 TABLETAS,Candesartan,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50515.jpg,9
CANDESARTAN ||| TABLETAS,37654,ME37346/3,CANDER 8 mg X 30 TABLETAS,Candesartan,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://pccentro.net.ve/img/s/8/3/8/3/5/83835-large_default.webp,9
CANDESARTAN ||| TABLETAS,37659,ME35007/3,CANDESARTAN CILEXETIL 16 mg X 28 TABLETAS,Candesartan,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53248.jpg,9
CANDESARTAN ||| TABLETAS,37660,ME35007/2,CANDESARTAN CILEXETIL 16 mg X 10 TABLETAS,Candesartan,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://pccentro.net.ve/img/s/2/4/1/9/0/24190-large_default.webp,9
CANDESARTAN ||| TABLETAS,37661,ME35007/4,CANDESARTAN CILEXETIL 16 mg X 30 TABLETAS,Candesartan,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51918.jpg,9
CANDESARTAN ||| TABLETAS,37662,ME35006,CANDESARTAN CILEXETIL 8 mg X 28 TABLETAS,Candesartan,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27454.jpg,9
CANDESARTAN ||| TABLETAS,37664,ME42861,CANDETIQUE 16 mg X 30 TABLETAS,Candesartan,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27011.jpg,9
CANDESARTAN CILEXETILO ||| COMPRIMIDOS,37656,ME43971,CANDESARTAN CILEXETILO 16 mg X 10 COMPRIMIDOS,Candesartan Cilexetilo,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53047.jpg,5
CANDESARTAN CILEXETILO ||| COMPRIMIDOS,37666,ME43829,CANTIP 16 mg X 30 COMPRIMIDOS,Candesartan Cilexetilo,COMPRIMIDOS,INTECH HEALTHCARE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29751.jpg,5
CANDESARTAN CILEXETILO ||| COMPRIMIDOS,37667,ME43828,CANTIP 8 mg X 30 COMPRIMIDOS,Candesartan Cilexetilo,COMPRIMIDOS,INTECH HEALTHCARE,https://pccentro.net.ve/img/s/8/3/8/3/5/83835-large_default.webp,5
CANDESARTAN CILEXETILO ||| COMPRIMIDOS,37849,ME35926,COROPRES 8 mg X 30 COMPRIMIDOS,Candesartan Cilexetilo,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98452.jpg,5
CANDESARTAN CILEXETILO ||| COMPRIMIDOS,39162,ME35927,COROPRES 16 mg COMPRIMIDOS,Candesartan Cilexetilo,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98453.jpg,5
CANDESARTAN ||| COMPRIMIDOS,37657,ME32214/2,CANDESARTAN 8 mg X 10 COMPRIMIDOS,Candesartan,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51789.jpg,3
CANDESARTAN ||| COMPRIMIDOS,37658,ME32214/3,CANDESARTAN 8 mg X 30 COMPRIMIDOS,Candesartan,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/14216.jpg,3
CANDESARTAN ||| COMPRIMIDOS,39121,ME42750,CANDESARTAN CILEXETILO 8 mg COMPRIMIDOS,Candesartan,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/8/3/8/3/5/83835-large_default.webp,3
CAPTOPRIL ||| COMPRIMIDOS,37669,ME25978/3,CAPTOPRIL 25 mg X 30 COMPRIMIDOS,Captopril,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97972.jpg,2
CAPTOPRIL ||| COMPRIMIDOS,37670,ME25978/2,CAPTOPRIL 25 mg X 20 COMPRIMIDOS,Captopril,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2719.jpg,2
CAPTOPRIL ||| TABLETAS,37671,ME25738/2,CAPTOPRIL 25 mg X 20 TABLETAS,Captopril,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://pccentro.net.ve/img/s/5/2/6/4/3/52643-large_default.webp,5
CAPTOPRIL ||| TABLETAS,37672,ME25738/3,CAPTOPRIL 25 mg X 30 TABLETAS,Captopril,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99739.jpg,5
CAPTOPRIL ||| TABLETAS,37673,ME25737,CAPTOPRIL 50 mg X 30 TABLETAS,Captopril,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99741.jpg,5
CAPTOPRIL ||| TABLETAS,39122,ME28953/3,CAPTOPRIL 25 mg X 30 TABLETAS,Captopril,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/5/2/6/4/3/52643-large_default.webp,5
CAPTOPRIL ||| TABLETAS,39123,ME28953/2,CAPTOPRIL 25 mg X 20 TABLETAS,Captopril,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/5/2/6/4/3/52643-large_default.webp,5
CARBAMAZEPINA ||| COMPRIMIDOS,37674,ME27075,CARBAMAZEPINA 200 mg X 30 COMPRIMIDOS,Carbamazepina,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99338.jpg,6
CARBAMAZEPINA ||| COMPRIMIDOS,37675,ME24815/4,CARBAMAZEPINA 200 mg X 30 COMPRIMIDOS,Carbamazepina,COMPRIMIDOS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51392.jpg,6
CARBAMAZEPINA ||| COMPRIMIDOS,37676,ME24815/2,CARBAMAZEPINA 200 mg X 10 COMPRIMIDOS,Carbamazepina,COMPRIMIDOS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52560.jpg,6
CARBAMAZEPINA ||| COMPRIMIDOS,37677,ME24815/3,CARBAMAZEPINA 200 mg X 20 COMPRIMIDOS,Carbamazepina,COMPRIMIDOS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20947.jpg,6
CARBAMAZEPINA ||| COMPRIMIDOS,38149,ME20787,GABOX 200 mg X 20 COMPRIMIDOS,Carbamazepina,COMPRIMIDOS,C.A. PRODUCTOS RONAVA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6134.jpg,6
CARBAMAZEPINA ||| COMPRIMIDOS,39124,ME36838,CARBAMAZEPINA 200 mg COMPRIMIDOS RECUBIERTOS DE LIBERACION CONTROLADA,Carbamazepina,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://pccentro.net.ve/img/s/7/8/6/4/2/78642-large_default.webp,6
CARBAMAZEPINA ||| TABLETAS,37678,ME28957,CARBAMAZEPINA 200 mg X 30 TABLETAS,Carbamazepina,TABLETAS,ESPROMED BIO C.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20705.jpg,3
CARBAMAZEPINA ||| TABLETAS,37679,ME43783,CARBAMAZEPINA 200 mg X 30 TABLETAS,Carbamazepina,TABLETAS,"JIANGXI SYNERGY PHARMACEUTICAL CO., LTD",https://pccentro.net.ve/img/s/7/8/6/4/2/78642-large_default.webp,3
CARBAMAZEPINA ||| TABLETAS,37680,ME43998,CARBAMAZEPINA 400 mg X 30 TABLETAS,Carbamazepina,TABLETAS,BRAWN LABORATORIES LIMITED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28515.jpg,3
CARVEDILOL ||| TABLETAS,37681,ME33422/3,"CARBATIL 12,5 mg X 30 TABLETAS",Carvedilol,TABLETAS,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6143.jpg,18
CARVEDILOL ||| TABLETAS,37682,ME33422/2,"CARBATIL 12,5 mg X 10 TABLETAS",Carvedilol,TABLETAS,"BIOTECH LABORATORIOS, C.A.",https://pccentro.net.ve/img/s/8/3/8/7/5/83875-large_default.webp,18
CARVEDILOL ||| TABLETAS,37683,ME33523,"CARBATIL 6,25 mg X 30 TABLETAS",Carvedilol,TABLETAS,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6142.jpg,18
CARVEDILOL ||| TABLETAS,37689,ME33780,"CARVEDIL 12,5 mg X 30 TABLETAS RECUBIERTAS",Carvedilol,TABLETAS,MACLEODS PHARMACEUTICALS LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94090.jpg,18
CARVEDILOL ||| TABLETAS,37690,ME33806,"CARVEDIL 6,25 mg X 30 TABLETAS RECUBIERTAS",Carvedilol,TABLETAS,MACLEODS PHARMACEUTICALS LTD,https://pccentro.net.ve/img/s/3/3/1/0/4/33104-large_default.webp,18
CARVEDILOL ||| TABLETAS,37692,ME38916/3,"CARVEDILOL 6,5mg X 15 TABLETAS",Carvedilol,TABLETAS,"OKASA PHARMA,PVT,LTDA.",,18
CARVEDILOL ||| TABLETAS,37693,ME38916/6,"CARVEDILOL 6,5mg X 30 TABLETAS",Carvedilol,TABLETAS,"OKASA PHARMA,PVT,LTDA.",,18
CARVEDILOL ||| TABLETAS,37694,ME38916/4,"CARVEDILOL 6,5mg X 20 TABLETAS",Carvedilol,TABLETAS,"OKASA PHARMA,PVT,LTDA.",,18
CARVEDILOL ||| TABLETAS,37695,ME38916/2,"CARVEDILOL 6,5mg X 14 TABLETAS",Carvedilol,TABLETAS,"OKASA PHARMA,PVT,LTDA.",,18
CARVEDILOL ||| TABLETAS,37696,ME38916/5,"CARVEDILOL 6,5mg X 28 TABLETAS",Carvedilol,TABLETAS,"OKASA PHARMA,PVT,LTDA.",,18
CARVEDILOL ||| TABLETAS,37699,ME35572/3,"CARVEDILOL 6,25 mg X 30 TABLETAS RECUBIERTAS",Carvedilol,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98456.jpg,18
CARVEDILOL ||| TABLETAS,37700,ME35572/2,"CARVEDILOL 6,25 mg X 20 TABLETAS RECUBIERTAS",Carvedilol,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9486.jpg,18
CARVEDILOL ||| TABLETAS,37701,ME36321/2,CARVEDILOL 25 mg X 14 TABLETAS RECUBIERTAS,Carvedilol,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://pccentro.net.ve/img/s/8/3/8/7/9/83879-large_default.webp,18
CARVEDILOL ||| TABLETAS,37702,ME36321/3,CARVEDILOL 25 mg X 28 TABLETAS RECUBIERTAS,Carvedilol,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30061.jpg,18
CARVEDILOL ||| TABLETAS,37921,ME44533,Dicarvex 25mg X 30 Tabletas,Carvedilol,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",https://pccentro.net.ve/img/s/8/3/8/7/9/83879-large_default.webp,18
CARVEDILOL ||| TABLETAS,39128,ME35571/2,"CARVEDILOL 12,5 mg X 20 TABLETAS RECUBIERTAS",Carvedilol,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24657.jpg,18
CARVEDILOL ||| TABLETAS,39129,ME35571/3,"CARVEDILOL 12,5 mg X 30 TABLETAS RECUBIERTAS",Carvedilol,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/8/3/8/7/5/83875-large_default.webp,18
CARVEDILOL ||| TABLETAS,39130,ME40369,CARVEDILOL 25 mg X 20 TABLETAS RECUBIERTAS,Carvedilol,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24436.jpg,18
LITIO ||| CAPSULAS,37684,ME32430,CARBONATO DE LITIO 300 mg X 20 CAPSULAS,Litio,CAPSULAS,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4553.jpg,2
LITIO ||| CAPSULAS,37685,ME1642,CARBONATO DE LITIO 300 mg X 20 CAPSULAS,Litio,CAPSULAS,"INDUSTRIAS DE MEDICAMENTOS GENERICOS R.X., C.A.",https://pccentro.net.ve/img/s/7/2/5/9/3/72593-large_default.webp,2
CARVEDILOL ||| COMPRIMIDOS,37691,ME31747,"CARVEDILOL 12,5 mg X 30 COMPRIMIDOS",Carvedilol,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24421.jpg,11
CARVEDILOL ||| COMPRIMIDOS,37697,ME31748/3,CARVEDILOL 25 mg X 30 COMPRIMIDOS,Carvedilol,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53573.jpg,11
CARVEDILOL ||| COMPRIMIDOS,37698,ME31748/2,CARVEDILOL 25 mg X 15 COMPRIMIDOS,Carvedilol,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://pccentro.net.ve/img/s/8/3/8/7/9/83879-large_default.webp,11
CARVEDILOL ||| COMPRIMIDOS,37851,ME31743,"COVENTROL 6,25 mg X 30 COMPRIMIDOS",Carvedilol,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99167.jpg,11
CARVEDILOL ||| COMPRIMIDOS,37855,ME35933/2,"CURPINOL 6,25 mg X 10 COMPRIMIDOS",Carvedilol,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26063.jpg,11
CARVEDILOL ||| COMPRIMIDOS,37856,ME35933/3,"CURPINOL 6,25 mg X 30 COMPRIMIDOS",Carvedilol,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92400.jpg,11
CARVEDILOL ||| COMPRIMIDOS,39131,ME36805,"CARVEDILOL 6,25 mg COMPRIMIDOS",Carvedilol,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25528.jpg,11
CARVEDILOL ||| COMPRIMIDOS,39132,ME36892,"CARVEDILOL 6,25 mg COMPRIMIDOS",Carvedilol,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/3/3/1/0/4/33104-large_default.webp,11
CARVEDILOL ||| COMPRIMIDOS,39164,ME31744,"COVENTROL 12,5 mg COMPRIMIDOS",Carvedilol,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://pccentro.net.ve/img/s/8/3/8/7/5/83875-large_default.webp,11
CARVEDILOL ||| COMPRIMIDOS,39167,ME36263,"CURPINOL 12,5 mg COMPRIMIDOS",Carvedilol,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92399.jpg,11
CARVEDILOL ||| COMPRIMIDOS,39168,ME36264,CURPINOL 25 mg COMPRIMIDOS,Carvedilol,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92398.jpg,11
CEFADROXILO ||| CAPSULAS,37705,ME27532,CEFADROXILO 500 mg X 10 CAPSULAS,Cefadroxilo,CAPSULAS,SYNTOFARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23703.jpg,4
CEFADROXILO ||| CAPSULAS,37706,ME28103,CEFADROXILO 500 mg X 10 CAPSULAS,Cefadroxilo,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22822.jpg,4
CEFADROXILO ||| CAPSULAS,37716,ME27816,CEFONAX 500 mg X 16 CAPSULAS,Cefadroxilo,CAPSULAS,SYNTOFARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11648.jpg,4
CEFADROXILO ||| CAPSULAS,37718,ME43917,CEFOTAS 500 mg X 20 CAPSULAS,Cefadroxilo,CAPSULAS,SYNTOFARMA S.A.,,4
CEFADROXILO ||| POLVO PARA RECONSTITUCION,37707,ME31345,CEFADROXILO 250 mg / 5 mL POLVO PARA SUSPENSION ORAL,Cefadroxilo,POLVO PARA RECONSTITUCION,SYNTOFARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3546.jpg,2
CEFADROXILO ||| POLVO PARA RECONSTITUCION,39452,ME44040,CEFOTAS 250 mg / 5 mL POLVO PARA SUSPENSION ORAL,Cefadroxilo,POLVO PARA RECONSTITUCION,SYNTOFARMA S.A.,,2
CEFIXIMA ||| CAPSULAS,37712,ME40533,CEFIXIMA 400 mg X 5 CAPSULAS,Cefixima,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29896.jpg,2
CEFIXIMA ||| CAPSULAS,38374,ME39217,LONGACEF 400 mg X 5 CAPSULAS,Cefixima,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98377.jpg,2
CEFIXIMA ||| POLVO PARA RECONSTITUCION,37713,ME40063,CEFIXIMA 100 mg / 5 mL POLVO PARA SUSPENSION ORAL,Cefixima,POLVO PARA RECONSTITUCION,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21785.jpg,2
CEFIXIMA ||| POLVO PARA RECONSTITUCION,38375,ME27475,LONGACEF 100 mg / 5 mL POLVO PARA SUSPENSION,Cefixima,POLVO PARA RECONSTITUCION,"LABORATORIOS LETI, S.A.V.",,2
CEFIXIMA ||| TABLETAS,37714,ME44329,CEFIXIMA 400 mg X 5 TABLETAS RECUBIERTAS,Cefixima,TABLETAS,"CALOX INTERNATIONAL, C.A.",,2
CEFIXIMA ||| TABLETAS,37715,ME44129,CEFIXIMA 400 mg X 10 TABLETAS DISPERSABLES,Cefixima,TABLETAS,BAROQUE PHARMACEUTICALS PVT. LTD.,,2
CETIRIZINA ||| SOLUCION ORAL,37721,ME38332,CELAY 5 mg / 5 mL SOLUCION ORAL,Cetirizina,SOLUCION ORAL,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96253.jpg,12
