producto_id,sku,nombre_comercial,molecula_texto,forma,linea,laboratorio,fuente_inhrr_ef,foto_url,disponible,costo_usd,precio_usd
38841,ME30979,TAMSULON 0.4 MG X 30 CAPSULAS DE LIBERACION CONTROLADA,,CAPSULAS,Linea Farmacia,NOVOCAP S.A.,E.F.30.979,,true,12.05,20.08
38845,ME24206,TANTUN 0.1 % SOLUCION DUCHA VAGINAL,,LOCION,Linea Farmacia,LABORATORIOS ELMOR S.A.,E.F.24.206,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8116.jpg,true,5.45,9.08
38856,ME36877,TERBINAFINA CLORHIDRATO 1 % CREMA TOPICA,,CREMA,Linea Farmacia,MEYER PRODUCTOS TERAPEUTICOS S.A.,E.F.G.36.877,,true,3.99,6.65
38858,ME30062/2,TIALIN 50 MG X 10 COMPRIMIDOS,,COMPRIMIDOS,Linea Farmacia,MEGALABS S.A.,E.F.30.062,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10964.jpg,true,4.68,7.80
38859,ME30062/3,TIALIN 50 MG X 30 COMPRIMIDOS,,COMPRIMIDOS,Linea Farmacia,MEGALABS S.A.,E.F.30.062,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1374.jpg,true,12.08,20.13
38860,ME43421,TIDOR 2 % - 0.5 % SOLUCION OFTALMICA,,SOLUCION OFTALMICA,Linea Farmacia,ARBOFARMA S.A.S.,E.F.43.421,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25402.jpg,true,12.71,21.18
38861,ME12998,TILODRIN 4 MG / ML SOLUCION ORAL,,SOLUCION ORAL,Linea Farmacia,LABORATORIOS SIEGFRIED S.A.,E.F.12.998,,true,3.29,5.48
38862,ME17508,TILODRIN 30 MG / 15 ML JARABE,,JARABE,Linea Farmacia,LABORATORIOS SIEGFRIED S.A.,E.F.17.508,,true,4.25,7.08
38880,ME42035,TONERVOL 5 MG X 30 TABLETAS,,TABLETAS,Linea Farmacia,LABORATORIOS FARMA S.A.,E.F.42.035,,true,17.81,29.68
38884,ME40295,TRACEVAL 500 MG - 50 MG X 20 TABLETAS,,TABLETAS,Linea Farmacia,LABORATORIOS VALMOR C.A.,E.F.40.295,,true,14.39,23.98
38885,ME40448,TRACEVAL 325 MG - 37.5 MG X 20 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,LABORATORIOS VALMOR C.A.,E.F.40.448,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99313.jpg,true,9.56,15.93
38889,ME30065,TRAMAL LONG 150 MG X 20 TABLETAS RECUBIERTAS DE LIBERACION PROLONGADA,,TABLETAS,Linea Farmacia,TECNANDINA S.A.,E.F.30.065,,true,39.13,65.22
38893,ME28553/2,TRIMEBUTINA MALEATO 200 MG X 10 TABLETAS,,TABLETAS,Linea Farmacia,LABORATORIO LA SANTE C.A.,E.F.28.553,,true,3.25,5.42
38894,ME28553/3,TRIMEBUTINA MALEATO 200 MG X 30 TABLETAS,,TABLETAS,Linea Farmacia,LABORATORIO LA SANTE C.A.,E.F.28.553,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26921.jpg,true,11.42,19.03
38896,ME40028,FLUTIXAIR 250 MCG -25 MCG / DOSIS X 120 SUSPENSION PARA INHALACION ORAL,,SOLUCION ORAL,Linea Farmacia,LABORATORIOS HAYMANN S.A.,E.F.40.028,,true,10.65,17.75
38908,ME43344,ULTAMYN 750 MG X 10 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,RONALD PHARMACEUTICALS PVT. LTD.,E.F.43.344,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27001.jpg,true,13.71,22.85
38910,ME43451,UROSINA 0.4 MG X 30 TABLETAS RECUBIERTAS DE LIBERACION PROLONGADA,,TABLETAS,Linea Farmacia,RONALD PHARMACEUTICALS PVT. LTD.,E.F.43.451,,true,18.12,30.20
38911,ME38639,VALACICLOVIR 500 MG X 10 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,CALOX INTERNATIONAL C.A.,E.F.G.38.639,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24670.jpg,true,18.19,30.32
38912,ME23835,VALPRON 250 MG / 5 ML JARABE,,JARABE,Linea Farmacia,LABORATORIOS FARMA S.A.,E.F.23.835,,true,18.65,31.08
38922,ME35562/3,VALSARTAN - HIDROCLOROTIAZIDA 80 MG - 12.5 MG X 20 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,CALOX INTERNATIONAL C.A.,E.F.G.35.562,,true,5.47,9.12
38924,ME35562/4,VALSARTAN - HIDROCLOROTIAZIDA 80 MG - 12.5 MG X 28 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,CALOX INTERNATIONAL C.A.,E.F.G.35.562,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54281.jpg,true,7.36,12.27
38925,ME35562/2,VALSARTAN - HIDROCLOROTIAZIDA 80 MG - 12.5 MG X 14 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,CALOX INTERNATIONAL C.A.,E.F.G.35.562,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9838.jpg,true,4.36,7.27
38936,ME43342/3,VASPITOR 40 MG X 30 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,MEGALABS S.A.,E.F.43.342,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50530.jpg,true,12.08,20.13
38937,ME43342/2,VASPITOR 40 MG X 10 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,MEGALABS S.A.,E.F.43.342,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52642.jpg,true,5.39,8.98
38938,ME40793,VASSLUTEN HCT 300 MG - 12.5 MG TABLETAS,,TABLETAS,Linea Farmacia,GLOBAL FARMA S.A.,E.F.40.793,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26022.jpg,true,18.48,30.80
38939,ME40580,VASSLUTEN HCT 150 MG - 12.5 MG TABLETAS,,TABLETAS,Linea Farmacia,GLOBAL FARMA S.A.,E.F.40.580,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/15696.jpg,true,12.87,21.45
38958,HO26226,VITAMINA B12 5 MG / ML X 1 AMPOLLA,,INYECTABLE,Linea Hospitalaria,C.A. PRODUCTOS RONAVA,E.F.G.26.226,,true,8.01,13.35
38959,ME6024,VITAMINA B12 500 MCG X 20 CAPSULAS,,CAPSULAS,Linea Farmacia,MEGALABS S.A.,E.F.G.6.024,,true,5.97,9.95
38960,HO27999,VITAMINA C 500 MG / 5 ML X 10 AMPOLLAS,,INYECTABLE,Linea Hospitalaria,SM PHARMA C.A.,E.F.G.27.999,,true,4.68,7.80
38967,ME32643,VITAMINA C 100 MG / 5 ML SOLUCION ORAL,,SOLUCION ORAL,Linea Farmacia,MEGALABS S.A.,E.F.G.32.643,,true,6.13,10.22
38970,HO16233,VITAMINA K1 10 MG / ML X 3 AMPOLLAS,,INYECTABLE,Linea Hospitalaria,MEGALABS S.A.,E.F.G.16.233,,true,8.44,14.07
38971,ME31004/2,VITADYN C 500 MG TABLETAS MASTICABLES SABOR A FRUTAS TROPICALES X 10 TABLETAS,,TABLETAS,Linea Farmacia,LABORATORIOS L.O. OFTALMI C.A.,E.F.31.004,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11403.jpg,true,12.3,20.50
38972,ME31004/3,VITADYN C 500 MG TABLETAS MASTICABLES SABOR A FRUTAS TROPICALES X 30 TABLETAS,,TABLETAS,Linea Farmacia,LABORATORIOS L.O. OFTALMI C.A.,E.F.31.004,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30132.jpg,true,9.32,15.53
38973,ME27330,VITAMINA E 100 MG X 60 CAPSULAS BLANDAS,,CAPSULAS,Linea Farmacia,INDUSTRIAS INTERCAPS DE VENEZUELA C.A.,E.F.27.330,,true,12.99,21.65
38975,ME9592,VITENOL CREMA,,CREMA,Linea Farmacia,LABORATORIOS PONCE C.A.,E.F.9.592,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3832.jpg,true,3.07,5.12
38976,ME30487/2,VIZERUL 75 MG X 10 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,ESPECIALIDADES DOLLDER C.A.,E.F.30.487,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/111.jpg,true,3.1,5.17
38977,ME30487/3,VIZERUL 75 MG X 20 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,ESPECIALIDADES DOLLDER C.A.,E.F.30.487,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24115.jpg,true,5.28,8.80
38978,ME38380,VIZERUL 150 MG / 10 ML X 10 SOLUCION ORAL,,SOLUCION ORAL,Linea Farmacia,ESPECIALIDADES DOLLDER C.A.,E.F.38.380,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93730.jpg,true,6.06,10.10
38979,HO42691,VOLCOFEN 75 MG / 3 ML X 1 AMPOLLA,,INYECTABLE,Linea Hospitalaria,LABORATORIO BEHRENS C.A.,E.F.42.691,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28883.jpg,true,3.05,5.08
38980,ME44590,VONAU FLASH 4 MG TABLETAS DE DESINTEGRACION ORAL X 10 TABLETAS,,TABLETAS,Linea Farmacia,BIOLAB SANUS FARMACEUTICA LTDA.,E.F.44.590,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52415.jpg,true,8.47,14.12
38991,ME43300,ZILDON 10 MG X 30 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,MANUFACTURERA MUNDIAL FARMACEUTICA S.A.,E.F.43.300,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53121.jpg,true,8.96,14.93
38996,ME33820/2,ZOLPIDEX 10 MG X 10 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,MEGALABS S.A.,E.F.33.820,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6549.jpg,true,5.32,8.87
38997,ME33820/3,ZOLPIDEX 10 MG X 20 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,MEGALABS S.A.,E.F.33.820,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6547.jpg,true,9.61,16.02
39000,ME36302,ZONTRICON 100 MG / 5 ML POLVO PARA SUSPENSION,,POLVO PARA RECONSTITUCION,Linea Farmacia,LABORATORIOS LETI S.A.V.,E.F.36.302,,true,25.31,42.18
39002,ME33888/2,ZOST 50 MG X 1 COMPRIMIDO,,COMPRIMIDOS,Linea Farmacia,ESPECIALIDADES DOLLDER C.A.,E.F.33.888,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91511.jpg,true,1.21,2.02
39003,ME33888/3,ZOST 50 MG X 2 COMPRIMIDOS,,COMPRIMIDOS,Linea Farmacia,ESPECIALIDADES DOLLDER C.A.,E.F.33.888,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91227.jpg,true,1.66,2.77
39004,ME33888/4,ZOST 50 MG X 4 COMPRIMIDOS,,COMPRIMIDOS,Linea Farmacia,ESPECIALIDADES DOLLDER C.A.,E.F.33.888,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91228.jpg,true,2.84,4.73
39014,ME42908,ACETAMINOFEN 120 MG / 5 ML X 10 SOLUCION ORAL,,SOLUCION ORAL,Linea Farmacia,LABORATORIOS L.O. OFTALMI C.A.,E.F.G.42.908,,true,0.36,0.60
39024,HO32565,DEXTROSA AL 5 % EN AGUA DESTILADA SOLUCION INYECTABLE,,INYECTABLE,Linea Hospitalaria,LABORATORIO BEHRENS C.A.,E.F.G.32.565,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1133.jpg,true,4.97,8.28
39037,ME42427,AMLODIPINO 10 MG X 20 COMPRIMIDOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS SPEFAR VENEZOLANOS S.A.,E.F.G.42.427,,true,3.42,5.70
39040,ME42428,AMLODIPINO 5 MG X 20 COMPRIMIDOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS SPEFAR VENEZOLANOS S.A.,E.F.G.42.428,,true,3.34,5.57
39044,ME29931,AMOXICILINA 250 MG / 5 ML POLVO PARA SUSPENSION ORAL,,POLVO PARA RECONSTITUCION,Linea Farmacia,LABORATORIOS SPEFAR VENEZOLANOS S.A.,E.F.G.29.931,,true,4.71,7.85
39064,ME42368/2,APLACAL 750 MG TABLETAS MASTICABLES SABOR A FRAMBUESA X 10 TABLETAS,,TABLETAS,Linea Farmacia,LABORATORIOS SIEGFRIED S.A.,E.F.42.368,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21600.jpg,true,8.38,13.97
39065,ME42368/3,APLACAL 750 MG TABLETAS MASTICABLES SABOR A FRAMBUESA X 80 TABLETAS,,TABLETAS,Linea Farmacia,LABORATORIOS SIEGFRIED S.A.,E.F.42.368,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52504.jpg,true,13.61,22.68
39066,ME42365/2,APLACAL 750 MG X 10 TABLETAS MASTICABLES SABOR A MENTA,,TABLETAS,Linea Farmacia,LABORATORIOS SIEGFRIED S.A.,E.F.42.365,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21600.jpg,true,9.55,15.92
39067,ME42365/4,APLACAL 750 MG X 120 TABLETAS MASTICABLES SABOR A MENTA,,TABLETAS,Linea Farmacia,LABORATORIOS SIEGFRIED S.A.,E.F.42.365,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21595.jpg,true,72.37,120.62
39068,ME42365/3,APLACAL 750 MG X 80 TABLETAS MASTICABLES SABOR A MENTA,,TABLETAS,Linea Farmacia,LABORATORIOS SIEGFRIED S.A.,E.F.42.365,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52504.jpg,true,12.9,21.50
39069,ME42367,APLACAL 750 MG X 80 TABLETAS MASTICABLES SABOR A MANDARINA,,TABLETAS,Linea Farmacia,LABORATORIOS SIEGFRIED S.A.,E.F.42.367,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52504.jpg,true,13.61,22.68
39087,ME39007,ATORVASTATINA 40 MG X 30 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,LABORATORIOS VALMOR C.A.,E.F.G.39.007,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51294.jpg,true,10.28,17.13
39088,ME36258,ATROVERAN 10 MG X 10 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,LABORATORIOS VARGAS S.A.,E.F.36.258,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25527.jpg,true,5.88,9.80
39089,ME44273,ATROVERAN FORTE 20 MG TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,LABORATORIOS VARGAS S.A.,E.F.44.273,,true,5.9,9.83
39096,HO22899,BETAMETASONA 4 MG / ML X 1 AMPOLLA,,INYECTABLE,Linea Hospitalaria,LABORATORIOS VALMOR C.A.,E.F.G.22.899,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2117.jpg,true,4.94,8.23
39097,HO32578,BICARBONATO DE SODIO AL 5 % X 1 AMPOLLA,,INYECTABLE,Linea Hospitalaria,LABORATORIO BEHRENS C.A.,E.F.G.32.578,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4842.jpg,true,9.88,16.47
39099,ME38313,OLMESARTAN MEDOXOMILO 40 MG X 30 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,CALOX INTERNATIONAL C.A.,E.F.G.38.313,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13812.jpg,true,12.34,20.57
39104,ME41847,BIPROLIL 2.5 MG COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS VARGAS S.A.,E.F.41.847,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27780.jpg,true,2.59,4.32
39109,ME39033,BISOPROLOL FUMARATO - HIDROCLOROTIZIDA 2.5 MG - 6.25 MG COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS LETI S.A.V.,E.F.G.39.033,,true,4.31,7.18
39111,ME39034,BISOPROLOL FUMARATO - HIDROCLOROTIAZIDA 5 MG - 6.25 MG COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS LETI S.A.V.,E.F.G.39.034,https://pccentro.net.ve/img/s/6/8/7/3/8/68738-large_default.webp,true,5.86,9.77
39136,HO33073,CLORHIDRATO DE MORFINA 10 MG / ML X 10 AMPOLLAS,,INYECTABLE,Linea Hospitalaria,BIOTECH LABORATORIOS C.A.,E.F.G.33.073,,true,1.19,1.98
39138,HO13532,CIFARCAINA HIPERBARA AL 5 % X 2 AMPOLLAS,,INYECTABLE,Linea Hospitalaria,LABORATORIO BEHRENS C.A.,E.F.13.532,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53832.jpg,true,8.08,13.47
39139,ME36304,CIPROFLOXACINA 500 MG COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS VARGAS S.A.,E.F.G.36.304,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53267.jpg,true,4.84,8.07
39140,ME40297,CIPROFLOXACINA 500 MG COMPRIMIDOS RECUBIERTOS DE LIBERACION PROGRAMADA,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS LETI S.A.V.,E.F.G.40.297,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51885.jpg,true,4.56,7.60
39141,ME30837,CIPROFLOXACINA 500 MG X 6 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,LABORATORIOS KIMICEG C.A.,E.F.G.30.837,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1615.jpg,true,1.74,2.90
39142,ME32032,CIPROFLOXACINA 750 MG COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS SPEFAR VENEZOLANOS S.A.,E.F.G.32.032,,true,4.74,7.90
39150,HO32581,CLORURO DE POTASIO 7.5 % SOLUCION HIPERTONICA X 1 AMPOLLA,,INYECTABLE,Linea Hospitalaria,LABORATORIO BEHRENS C.A.,E.F.G.32.581,,true,8.86,14.77
39151,HO32515,CLORURO DE SODIO AL 20 % SOLUCION HIPERTONICA INYECTABLE,,INYECTABLE,Linea Hospitalaria,LABORATORIO BEHRENS C.A.,E.F.G.32.515,,true,8.28,13.80
39158,ME1412,COMPLEJO DE VITAMINA B X 20 TABLETAS,,TABLETAS,Linea Farmacia,LABORATORIOS SPEFAR VENEZOLANOS S.A.,P.F.1.412,,true,3.59,5.98
39238,HO32556,GLUCONATO DE CALCIO AL 10 % SOLUCION INYECTABLE,,INYECTABLE,Linea Hospitalaria,LABORATORIO BEHRENS C.A.,E.F.G.32.556,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99310.jpg,true,9.1,15.17
39248,ME39472,IBUPROFENO 400 MG-TIOCOLCHICOSIDO 4 MG COMPRIMIDOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS SPEFAR VENEZOLANOS S.A.,E.F.G.39.472,,true,4.6,7.67
39273,ME40973,KLINCOSAL 262 MG - 100 MG X 30 TABLETAS MASTICABLES SABOR A UVA,,TABLETAS,Linea Farmacia,MEGALABS S.A.,E.F.40.973,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28870.jpg,true,5.08,8.47
39274,ME42263,KLINCOSAL 262 MG - 500 MG / 15 ML SUSPENSION ORAL SABOR A FRESA,,SOLUCION ORAL,Linea Farmacia,MEGALABS S.A.,E.F.42.263,,true,7.32,12.20
39275,ME42264,KLINCOSAL 262 MG - 500 MG / 15 ML SUSPENSION ORAL SABOR A UVA,,SOLUCION ORAL,Linea Farmacia,MEGALABS S.A.,E.F.42.264,,true,7.32,12.20
39313,ME42756,NAFAZOLINA CLORHIDRATO 0.12 MG / ML SOLUCION OFTALMICA,,SOLUCION OFTALMICA,Linea Farmacia,LABORATORIOS LETI S.A.V.,E.F.G.42.756,,true,2.9,4.83
39324,ME38921,OLMESARTAN MEDOXOMIL 20 MG COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS LETI S.A.V.,E.F.G.38.921,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25976.jpg,true,6.55,10.92
39325,ME38415,OLMESARTAN MEDOXOMILO 20 MG X 30 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,CALOX INTERNATIONAL C.A.,E.F.G.38.415,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13813.jpg,true,6.25,10.42
39326,ME43452/2,OMEPRAZOL 40 MG X 7 CAPSULAS GASTRORRESISTENTES,,CAPSULAS,Linea Farmacia,LABORATORIOS L.O. OFTALMI C.A.,E.F.G.43.452,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29583.jpg,true,5.34,8.90
39327,ME43452/3,OMEPRAZOL 40 MG X 30 CAPSULAS GASTRORRESISTENTES,,CAPSULAS,Linea Farmacia,LABORATORIOS L.O. OFTALMI C.A.,E.F.G.43.452,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50576.jpg,true,13.9,23.17
39328,ME30489,OMEPRAZOL 20 MG X 28 CAPSULAS,,CAPSULAS,Linea Farmacia,LABORATORIOS SPEFAR VENEZOLANOS S.A.,E.F.G.30.489,,true,7.56,12.60
39329,ME35417/3,OMEPRAZOL 20 MG X 30 CAPSULAS,,CAPSULAS,Linea Farmacia,LABORATORIOS L.O. OFTALMI C.A.,E.F.G.35.417,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24329.jpg,true,5.98,9.97
39330,ME35417/2,OMEPRAZOL 20 MG X 7 CAPSULAS,,CAPSULAS,Linea Farmacia,LABORATORIOS L.O. OFTALMI C.A.,E.F.G.35.417,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9745.jpg,true,3.43,5.72
39334,ME26053,OXOLAMINA 28 MG / 5 ML JARABE,,JARABE,Linea Farmacia,LABORATORIOS VALMOR C.A.,E.F.G.26.053,,true,3.89,6.48
39335,ME26052,OXOLAMINA 50 MG / 5 ML JARABE,,JARABE,Linea Farmacia,LABORATORIOS VALMOR C.A.,E.F.G.26.052,,true,3.94,6.57
39339,ME26205,OXOLAMINA 50 MG / 5 ML JARABE,,JARABE,Linea Farmacia,LABORATORIOS ELMOR S.A.,E.F.G.26.205,,true,3.86,6.43
39343,MI25491,PROTOSULFIL 1 % POLVO,,POLVO PARA RECONSTITUCION,Linea Farmacia,MEGALABS S.A.,E.F.25.491,,true,23.75,39.58
39344,ME24456,CARNITENE 1 G / 10 ML SOLUCION ORAL,,SOLUCION ORAL,Linea Farmacia,LABORATORIOS ELMOR S.A.,E.F.24.456,,true,7.53,12.55
39352,ME42185,REHIDROSOL 45 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A FRAMBUESA,,SOLUCION ORAL,Linea Farmacia,LABORATORIO BEHRENS C.A.,E.F.42.185,,true,5.15,8.58
39354,ME42186,REHIDROSOL 60 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A MANZANA,,SOLUCION ORAL,Linea Farmacia,LABORATORIO BEHRENS C.A.,E.F.42.186,,true,4.12,6.87
39356,HO32579,SOLUCION RINGER LACTATO (SOLUCION HARTMAN) INYECTABLE,,INYECTABLE,Linea Hospitalaria,LABORATORIO BEHRENS C.A.,E.F.G.32.579,,true,1.99,3.32
39367,ME1368,DEXTROSA AL 5 % EN SOLUCION FISIOLOGICA ISOTONICA DE CLORURO DE SODIO I,,LOCION,Linea Farmacia,LABORATORIO BEHRENS C.A.,P.F.1.368,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1133.jpg,true,6.32,10.53
39376,ME32130,SULTAMICILINA 750 MG COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS SPEFAR VENEZOLANOS S.A.,E.F.G.32.130,,true,10.61,17.68
39392,ME38822,TERBINAFINA 1 % CREMA,,CREMA,Linea Farmacia,LABORATORIOS KIMICEG C.A.,E.F.G.38.822,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96827.jpg,true,2.87,4.78
39397,ME30908,TRIMETOPRIM / SULFAMETOXASOL 40 MG - 200 MG / 5 ML SUSPENSION,,SUSPENSION ORAL,Linea Farmacia,LABORATORIOS KIMICEG C.A.,E.F.G.30.908,,true,2.74,4.57
39403,ME36230,VALSARTAN-HIDROCLOROTIAZIDA 160 MG-12.5 MG X 30 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS LETI S.A.V.,E.F.G.36.230,,true,9.79,16.32
39418,ME32679,ACRYLARM 0.2 % GEL OFTALMICO,,GEL,Linea Farmacia,LABORATORIOS POEN S.A.U.,E.F.32.679,,true,27.4,45.67
39421,ME43324,ALILUB 1.4 % SOLUCION OFTALMICA,,SOLUCION OFTALMICA,Linea Farmacia,ARBOFARMA S.A.S.,E.F.43.324,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25509.jpg,true,7.12,11.87
39449,ME43037,HIOSCINA N-BUTILBROMURO 10 MG X 10 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,JIANGXI XIER KANGTAI PHARMACEUTICAL CO. LTD,E.F.G.43.037,,true,5.19,8.65
39496,ME42542,CARBONATO DE CALCIO 750 MG X 20 TABLETAS MASTICABLES SABOR MENTA,,TABLETAS,Linea Farmacia,LABORATORIOS SPEFAR VENEZOLANOS S.A.,E.F.G.42.542,,true,7.78,12.97
39540,ME44316,MAXIFURFORTE 100 MG X 30 CAPSULAS,,CAPSULAS,Linea Farmacia,JIANGXI SYNERGY PHARMACEUTICAL CO. LTD,E.F.44.316,,true,8.74,14.57
39547,ME44057/3,ACECOL 600 MG X 100 POLVO PARA SOLUCION ORAL,,POLVO PARA RECONSTITUCION,Linea Farmacia,XL LABORATORIES PVT. LTD.,E.F.44.057,,true,35.06,58.43
39548,ME44057/2,ACECOL 600 MG X 10 POLVO PARA SOLUCION ORAL,,POLVO PARA RECONSTITUCION,Linea Farmacia,XL LABORATORIES PVT. LTD.,E.F.44.057,,true,20.97,34.95
39550,ME43190,NEMAX 16 % - 6 % SOLUCION RECTAL,,LOCION,Linea Farmacia,WEST-COAST PHARMACEUTICAL WORKS LTD,E.F.43.190,,true,5.5,9.17
39551,MI44357,FOSFATO DE SODIO MONOBASICO 16 % - FOSFATO DE SODIO DIBASICO 6 %,,,Linea Farmacia,AIRELA INDUSTRIA FARMACEUTICA LTDA.,E.F.G.44.357,,true,5.5,9.17
39563,ME44522,PEPSADEL 262 MG X 12 TABLETAS MASTICABLES,,TABLETAS,Linea Farmacia,LABORATORIO FARMACEUTICO FARDEL,E.F.44.522,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26892.jpg,true,7.84,13.07
39576,ME42256,FLUDINAX 0.9 % SOLUCION NASAL,,SOLUCION NASAL,Linea Farmacia,LABORATORIO BEHRENS C.A.,E.F.42.256,,true,6.9,11.50
39577,ME30785,SILVEDERMA 1 % CREMA,,CREMA,Linea Farmacia,LABORATORIO ALDO UNION S.L.,E.F.30.785,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28865.jpg,true,12.4,20.67
