id,sku,nombre_comercial,descripcion,marca_id,precio_usd,foto_url,activo,created_at,updated_at,molecula,linea,forma,disponible,requiere_cotizacion,visible_catalogo,es_cotizacion,pais_id,fuente_inhrr_ef,laboratorio,costo_usd,presentacion,unidades_por_presentacion
37727,ME42717,CETIRIZINA CLORHIDRATO 10 MG X 10 TABLETAS RECUBIERTAS,CETIRIZINA CLORHIDRATO,,1.75,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:17 GMT-0400 (hora de Venezuela),Cetirizina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.42.717,CADILA PHARMACEUTICALS LIMITED,1.05,X 10 TABLETAS RECUBIERTAS,10
37728,ME27761,CETIRIZINA 10 MG X 10 COMPRIMIDOS RECUBIERTOS,CETIRIZINA,,2.45,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:17 GMT-0400 (hora de Venezuela),Cetirizina,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.27.761,"LABORATORIOS LETI, S.A.V.",1.47,X 10 COMPRIMIDOS RECUBIERTOS,10
37729,ME32490,CETIRIZINA 1 MG / ML SOLUCION ORAL,CETIRIZINA,,3.05,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:17 GMT-0400 (hora de Venezuela),Cetirizina,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.G.32.490,"LABORATORIOS KIMICEG, C.A.",1.83,,
37730,ME44603,CETIRIZINA 5 MG / 5 ML SOLUCION ORAL,CETIRIZINA,,7.17,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:17 GMT-0400 (hora de Venezuela),Cetirizina,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.G.44.603,ANTILA LIFESCIENCES PVT. LTD. (GANDHINAGAR),4.3,,
37731,ME37217,CETRAL D 5 MG - 60 MG / 5 ML SOLUCION ORAL,,,7.73,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:17 GMT-0400 (hora de Venezuela),,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.37.217,LABORATORIOS SIEGFRIED S.A.,4.64,,
37732,ME29123,CETRAL 10 MG / ML SOLUCION ORAL,CETIRIZINA CLORHIDRATO,,4.43,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:18 GMT-0400 (hora de Venezuela),Cetirizina,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.29.123,LABORATORIOS SIEGFRIED S.A.,2.66,,
37733,ME29095,CETRAL 10 MG X 10 TABLETAS,CETIRIZINA,,2.08,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:18 GMT-0400 (hora de Venezuela),Cetirizina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.29.095,LABORATORIOS SIEGFRIED S.A.,1.25,X 10 TABLETAS,10
37734,ME33334/2,VITAMINA C 500 MG X 15 TABLETAS MASTICABLES SABOR A PINA,,,8.27,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:18 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.33.334,"CALOX INTERNATIONAL, C.A.",4.96,X 15 TABLETAS MASTICABLES SABOR A PINA,15
37735,ME33334/3,VITAMINA C 500 MG X 30 TABLETAS MASTICABLES SABOR A PINA,,,13.47,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:18 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.33.334,"CALOX INTERNATIONAL, C.A.",8.08,X 30 TABLETAS MASTICABLES SABOR A PINA,30
37736,ME33112,CIALIS 20 MG X 1 COMPRIMIDO RECUBIERTO,TADALAFILO,,66.53,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:18 GMT-0400 (hora de Venezuela),Tadalafilo,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.33.112,"LILLY DEL CARIBE, INC.",39.92,X 1 COMPRIMIDO RECUBIERTO,1
37737,HO41522/2,CIATAL 500 MG / 2 ML X 1 AMPOLLA,CITICOLINA,,7.63,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:19 GMT-0400 (hora de Venezuela),Citicolina,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.41.522,ROEMMERS S.A.I.C.F,4.58,X 1 AMPOLLA,1
37738,HO41522/3,CIATAL 500 MG / 2 ML X 9 AMPOLLAS,CITICOLINA,,60.63,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:19 GMT-0400 (hora de Venezuela),Citicolina,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.41.522,ROEMMERS S.A.I.C.F,36.38,X 9 AMPOLLAS,9
37739,ME27924,CICLOFTAL1 % SOLUCION OFTALMICA,CLORHIDRATO DE CICLOPENTOLATO,,55.40,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Ciclopentolato,Linea Farmacia,SOLUCION OFTALMICA,true,false,true,false,,E.F.27.924,"LABORATORIOS L.O. OFTALMI, C.A.",33.24,,
37740,HO36631,CICLOKAN 500 MG / 5 ML X 1 AMPOLLA,ACIDO TRANEXAMICO,,7.75,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:19 GMT-0400 (hora de Venezuela),Tranexamico Acido,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.36.631,MEGALABS S.A.,4.65,X 1 AMPOLLA,1
37741,ME41819,CICLOKAN 500 MG X 21 COMPRIMIDOS RECUBIERTOS,ACIDO TRANEXAMICO,,35.93,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:19 GMT-0400 (hora de Venezuela),Tranexamico Acido,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.41.819,MEGALABS S.A.,21.56,X 21 COMPRIMIDOS RECUBIERTOS,21
37742,HO9190,CIFARCAINA AL 2 % X 2 AMPOLLAS,,,16.00,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.9.190,"LABORATORIO BEHRENS, C.A.",9.6,X 2 AMPOLLAS,2
37743,HO9189,CIFARCAINA AL 1 % SOLUCION INYECTABLE,,,13.93,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.9.189,"LABORATORIO BEHRENS, C.A.",8.36,,
37744,ME43391,CILOSTAZOL 50 MG X 30 TABLETAS RECUBIERTAS,CILOSTAZOL,,9.63,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:19 GMT-0400 (hora de Venezuela),Cilostazol,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.43.391,RONALD PHARMACEUTICALS PVT. LTD.,5.78,X 30 TABLETAS RECUBIERTAS,30
37745,ME42967,CILOSTAZOL 100 MG X 30 TABLETAS,CILOSTAZOL,,17.17,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:19 GMT-0400 (hora de Venezuela),Cilostazol,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.42.967,WEST-COAST PHARMACEUTICAL WORKS LTD,10.3,X 30 TABLETAS,30
37746,ME24520,CINAREN 75 MG X 20 CAPSULAS,CINNARIZINA,,8.78,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:20 GMT-0400 (hora de Venezuela),Cinnarizina,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.24.520,"ESPECIALIDADES DOLLDER, C.A.",5.27,X 20 CAPSULAS,20
37747,ME24519,CINAREN 25 MG X 30 COMPRIMIDOS,CINNARIZINA,,8.38,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:20 GMT-0400 (hora de Venezuela),Cinnarizina,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.24.519,"ESPECIALIDADES DOLLDER, C.A.",5.03,X 30 COMPRIMIDOS,30
37748,ME35819,CINNARIZINA 75 MG X 10 CAPSULAS,CINNARIZINA,,3.77,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:20 GMT-0400 (hora de Venezuela),Cinnarizina,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.G.35.819,"CALOX INTERNATIONAL, C.A.",2.26,X 10 CAPSULAS,10
37749,ME39629,PROFITIP 100 MG X 30 TABLETAS,CIPROFIBRATO,,28.75,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:20 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.39.629,MACLEODS PHARMACEUTICALS LTD,17.25,X 30 TABLETAS,30
37750,ME25520,CIPROFLOX 500 MG X 12 TABLETAS RECUBIERTAS,,,8.48,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:20 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.25.520,"LABORATORIOS ELMOR, S.A.",5.09,X 12 TABLETAS RECUBIERTAS,12
37751,ME28283/3,CIPROFLOXACINA 500 MG X 14 TABLETAS RECUBIERTAS,,,9.47,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:20 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.28.283,"LABORATORIO LA SANTE, C.A.",5.68,X 14 TABLETAS RECUBIERTAS,14
37752,ME28283/2,CIPROFLOXACINA 500 MG X 6 TABLETAS RECUBIERTAS,,,4.05,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:20 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.28.283,"LABORATORIO LA SANTE, C.A.",2.43,X 6 TABLETAS RECUBIERTAS,6
37753,HO44719,CIPROFLOXACINA 200 MG / 100 ML SOLUCION INYECTABLE,,,4.83,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:20 GMT-0400 (hora de Venezuela),,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.G.44.719,"SHIJIAZHUANG NO 4 PHARMACEUTICAL CO., LTD",2.9,,
37754,HO44679,CIPROFLOXACINA INFUSION 0.2 G / 100 ML SOLUCION PARA INFUSION INTRAVENOSA,CIPROFLOXACINO,,20.57,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:21 GMT-0400 (hora de Venezuela),Ciprofloxacino,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.G.44.679,U SQUARE LIFESCIENCE PVT. LTD.,12.34,,
37755,ME27827/4,CIPROFLOXACINA 500 MG X 10 TABLETAS RECUBIERTAS,,,7.83,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:21 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.27.827,"CALOX INTERNATIONAL, C.A.",4.7,X 10 TABLETAS RECUBIERTAS,10
37756,ME27827/3,CIPROFLOXACINA 500 MG X 6 TABLETAS RECUBIERTAS,,,1.78,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:21 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.27.827,"CALOX INTERNATIONAL, C.A.",1.07,X 6 TABLETAS RECUBIERTAS,6
37757,ME27827/5,CIPROFLOXACINA 500 MG X 14 TABLETAS RECUBIERTAS,,,8.12,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:21 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.27.827,"CALOX INTERNATIONAL, C.A.",4.87,X 14 TABLETAS RECUBIERTAS,14
37758,ME27827/2,CIPROFLOXACINA 500 MG X 5 TABLETAS RECUBIERTAS,,,8.90,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:21 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.27.827,"CALOX INTERNATIONAL, C.A.",5.34,X 5 TABLETAS RECUBIERTAS,5
37759,ME26487/3,CIPROFLOXACINA 500 MG X 10 COMPRIMIDOS RECUBIERTOS,,,3.10,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:21 GMT-0400 (hora de Venezuela),,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.26.487,"LABORATORIOS LETI, S.A.V.",1.86,X 10 COMPRIMIDOS RECUBIERTOS,10
37760,ME26487/2,CIPROFLOXACINA 500 MG X 6 COMPRIMIDOS RECUBIERTOS,,,2.37,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:21 GMT-0400 (hora de Venezuela),,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.26.487,"LABORATORIOS LETI, S.A.V.",1.42,X 6 COMPRIMIDOS RECUBIERTOS,6
37761,ME42422,CIPROFLOXACINO 500 MG X 10 TABLETAS RECUBIERTAS,CIPROFLOXACINO,,2.17,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:21 GMT-0400 (hora de Venezuela),Ciprofloxacino,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.42.422,SWISS PARENTERALS LTD,1.3,X 10 TABLETAS RECUBIERTAS,10
37762,ME30890,CIPROFLOXACINO 500 MG X 14 TABLETAS RECUBIERTAS,,,7.97,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:22 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.30.890,"LABORATORIOS VALMOR, C.A.",4.78,X 14 TABLETAS RECUBIERTAS,14
37763,ME35266,CITALOPRAM 40 MG X 10 TABLETAS RECUBIERTAS,CITALOPRAM,,8.60,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:22 GMT-0400 (hora de Venezuela),Citalopram,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.35.266,"CALOX INTERNATIONAL, C.A.",5.16,X 10 TABLETAS RECUBIERTAS,10
37764,ME41565/2,CITICOLINA 500 MG X 10 TABLETAS RECUBIERTAS,CITICOLINA,,19.78,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:22 GMT-0400 (hora de Venezuela),Citicolina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.41.565,"CALOX INTERNATIONAL, C.A.",11.87,X 10 TABLETAS RECUBIERTAS,10
37765,ME41565/3,CITICOLINA 500 MG X 30 TABLETAS RECUBIERTAS,CITICOLINA,,51.73,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:22 GMT-0400 (hora de Venezuela),Citicolina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.41.565,"CALOX INTERNATIONAL, C.A.",31.04,X 30 TABLETAS RECUBIERTAS,30
37766,ME36822/3,CITRATO DE CALCIO 1190 MG X 60 TABLETAS MASTICABLES SABOR A MANDARINA,CITRATO DE CALCIO,,15.07,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:22 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.36.822,"CALOX INTERNATIONAL, C.A.",9.04,X 60 TABLETAS MASTICABLES SABOR A MANDARINA,60
37767,ME36822/2,CITRATO DE CALCIO 1190 MG X 30 TABLETAS MASTICABLES SABOR A MANDARINA,CITRATO DE CALCIO,,20.73,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:22 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.36.822,"CALOX INTERNATIONAL, C.A.",12.44,X 30 TABLETAS MASTICABLES SABOR A MANDARINA,30
37768,ME33790,CALCITREX D3 1500 MG - 200 UI X 30 TABLETAS,CITRATO DE CALCIO,,28.57,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:22 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.33.790,"LABORATORIOS L.O. OFTALMI, C.A.",17.14,X 30 TABLETAS,30
37769,ME42521,CITRAPOL SOLUCION,CITRATO DE POTASIO - CITRATO DE SODIO - ACIDO CITRICO,,8.23,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Citrico Acido,Linea Farmacia,LOCION,true,false,true,false,,E.F.42.521,"SM PHARMA, C.A.",4.94,,
37770,ME31140,CLARITROMICINA 500 MG X 10 TABLETAS RECUBIERTAS,CLARITROMICINA,,7.17,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:22 GMT-0400 (hora de Venezuela),Claritromicina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.31.140,"CALOX INTERNATIONAL, C.A.",4.3,X 10 TABLETAS RECUBIERTAS,10
37771,ME25929,CLARIX 0.25 MG / ML SOLUCION NASAL,,,15.25,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:23 GMT-0400 (hora de Venezuela),,Linea Farmacia,SOLUCION NASAL,true,false,true,false,,E.F.25.929,"LABORATORIOS L.O. OFTALMI, C.A.",9.15,,
37772,ME23978/2,CLENBUNAL 0.020 MG X 10 COMPRIMIDOS,CLENBUTEROL,,7.37,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:23 GMT-0400 (hora de Venezuela),,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.23.978,MEGALABS S.A.,4.42,X 10 COMPRIMIDOS,10
37773,ME23978/3,CLENBUNAL 0.020 MG X 20 COMPRIMIDOS,CLENBUTEROL,,9.73,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:23 GMT-0400 (hora de Venezuela),,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.23.978,MEGALABS S.A.,5.84,X 20 COMPRIMIDOS,20
37774,ME23979,CLENBUNAL 0.005 MG / 5 ML SOLUCION ORAL,CLENBUTEROL,,11.03,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:23 GMT-0400 (hora de Venezuela),,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.23.979,MEGALABS S.A.,6.62,,
37775,ME29289,CLENBUNAL 0.014 MG / ML SOLUCION ORAL,,,9.95,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:23 GMT-0400 (hora de Venezuela),,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.29.289,MEGALABS S.A.,5.97,,
37776,ME28118,CLENBUTEROL CLORHIDRATO 10 MCG / 5 ML JARABE,,,5.62,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:23 GMT-0400 (hora de Venezuela),,Linea Farmacia,JARABE,true,false,true,false,,E.F.G.28.118,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",3.37,,
37777,ME31537,AMBROXOL-CLENBUTEROL 7.5 MG-0.005 MG / 5 ML SOLUCION ORAL,AMBROXOL - CLENBUTEROL,,8.63,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:23 GMT-0400 (hora de Venezuela),Ambroxol,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.G.31.537,"LABORATORIOS KIMICEG, C.A.",5.18,,
37778,ME31538,AMBROXOL-CLENBUTEROL 15 MG - 0.01 MG / 5 ML SOLUION ORAL,AMBROXOL - CLENBUTEROL,,4.67,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:23 GMT-0400 (hora de Venezuela),Ambroxol,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.G.31.538,"LABORATORIOS KIMICEG, C.A.",2.8,,
37779,ME25351,CLENBUNAL 0.01 MG / 5 ML JARABE,CLENBUTEROL,,8.90,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:24 GMT-0400 (hora de Venezuela),,Linea Farmacia,JARABE,true,false,true,false,,E.F.25.351,MEGALABS S.A.,5.34,,
37780,ME42462,CLENOSAN 90 MG X 30 COMPRIMIDOS RECUBIERTOS,TICAGRELOR,,89.17,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:24 GMT-0400 (hora de Venezuela),Ticagrelor,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.42.462,"LABORATORIOS LETI, S.A.V.",53.5,X 30 COMPRIMIDOS RECUBIERTOS,30
37781,ME41052,CLINAC 1 % - 5 % GEL,PEROXIDO DE BENZOILO,,50.22,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:24 GMT-0400 (hora de Venezuela),Benzoilo Peroxido,Linea Farmacia,GEL,true,false,true,false,,E.F.41.052,ARBOFARMA S.A.S.,30.13,,
37782,HO27704,CLINDAMICINA 600 MG / 4 ML X 1 AMPOLLA,CLINDAMICINA,,30.80,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:24 GMT-0400 (hora de Venezuela),Clindamicina,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.G.27.704,"LABORATORIOS LETI, S.A.V.",18.48,X 1 AMPOLLA,1
37783,ME44654,CLINDAMICINA 300 MG X 16 CAPSULAS,CLORHIDRATO DE CLINDAMICINA,,19.18,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:24 GMT-0400 (hora de Venezuela),Clindamicina,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.G.44.654,"ANMOL HEALTHCARE LABORATORY PVT, LTD",11.51,X 16 CAPSULAS,16
37784,ME31466,CLINDAMICINA 300 MG X 20 CAPSULAS,CLINDAMICINA,,27.20,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:24 GMT-0400 (hora de Venezuela),Clindamicina,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.G.31.466,"LABORATORIO LA SANTE, C.A.",16.32,X 20 CAPSULAS,20
37785,ME17975,CLODOXIN 10 MG - 100 MG X 10 COMPRIMIDOS RECUBIERTOS,,,6.93,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:24 GMT-0400 (hora de Venezuela),,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.17.975,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",4.16,X 10 COMPRIMIDOS RECUBIERTOS,10
37786,ME29523,CLOFEN 100 MG X 10 CAPSULAS DE ACCION PROLONGADA,DICLOFENACO POTASICO,,10.38,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:25 GMT-0400 (hora de Venezuela),Diclofenaco,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.29.523,"ESPECIALIDADES DOLLDER, C.A.",6.23,X 10 CAPSULAS DE ACCION PROLONGADA,10
37787,ME33581,CLOFEN 1.8 MG / ML SUSPENSION ORAL,,,12.73,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:25 GMT-0400 (hora de Venezuela),,Linea Farmacia,SUSPENSION ORAL,true,false,true,false,,E.F.33.581,"ESPECIALIDADES DOLLDER, C.A.",7.64,,
37788,ME42956,CLOMIFENO CITRATO 50 MG X 30 TABLETAS,CLOMIFENO,,6.37,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:25 GMT-0400 (hora de Venezuela),Clomifeno,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.42.956,WEST-COAST PHARMACEUTICAL WORKS LTD,3.82,X 30 TABLETAS,30
37789,ME33200,CLONATRIL 0.5 MG X 30 COMPRIMIDOS,CLONAZEPAM,,10.82,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:25 GMT-0400 (hora de Venezuela),Clonazepam,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.33.200,MEGALABS S.A.,6.49,X 30 COMPRIMIDOS,30
37790,ME42084,CLONATRIL 1 MG X 30 COMPRIMIDOS,CLONAZEPAM,,12.55,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:25 GMT-0400 (hora de Venezuela),Clonazepam,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.42.084,MEGALABS S.A.,7.53,X 30 COMPRIMIDOS,30
37791,ME33201,CLONATRIL 2 MG X 30 COMPRIMIDOS,CLONAZEPAM,,16.02,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:25 GMT-0400 (hora de Venezuela),Clonazepam,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.33.201,MEGALABS S.A.,9.61,X 30 COMPRIMIDOS,30
37792,ME38584,CLONAZEPAM 0.5 MG X 30 TABLETAS,CLONAZEPAM,,8.98,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:04:25 GMT-0400 (hora de Venezuela),Clonazepam,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.38.584,"CALOX INTERNATIONAL, C.A.",5.39,X 30 TABLETAS,30
