producto_id,sku,nombre_comercial,nucleo,molecula,forma,laboratorio,categoria,fuente,gates,url_en_ledger,desc_candidata,foto_candidata
37680,ME43998,CARBAMAZEPINA 400 MG X 30 TABLETAS,CARBAMAZEPINA,Carbamazepina,TABLETAS,BRAWN LABORATORIES LIMITED,generico_otro_lab,cobeca,lab_generico,,CARBAMAZEPINA TAB 400MG X 30 ANGELUS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28515.jpg
37685,ME1642,CARBONATO DE LITIO 300 MG X 20 CAPSULAS,CARBONATO DE LITIO,Litio,CAPSULAS,INDUSTRIAS DE MEDICAMENTOS GENERICOS R.X. C.A.,generico_otro_lab,cobeca,lab_generico,,CARBONATO D/LITIO CAP 300MG X20 BIOTECH,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4553.jpg
37698,ME31748/2,CARVEDILOL 25 MG X 15 COMPRIMIDOS,CARVEDILOL,Carvedilol,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,generico_otro_lab,farmanselmo,lab_generico,,CURPINOL CARVEDILOL 25 MG (E),https://pccentro.net.ve/img/s/2/4/0/2/0/24020-large_default.webp
37704,ME30368,CEFADROXILO 500 MG X 10 CAPSULAS,CEFADROXILO,,CAPSULAS,FARMACOOP LTDA.,generico_otro_lab,cobeca,lab_generico,,CEFADROXILO CAP 500MG X10 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22822.jpg
37705,ME27532,CEFADROXILO 500 MG X 10 CAPSULAS,CEFADROXILO,Cefadroxilo,CAPSULAS,SYNTOFARMA S.A.,generico_otro_lab,cobeca,lab_generico,,CEFADROXILO CAP 500MG X10 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22822.jpg
37708,ME42857,CEFADROXILO 500 MG X 10 TABLETAS,CEFADROXILO,Cefadroxilo,TABLETAS,MARS REMEDIES PVT. LTD.,generico_otro_lab,cobeca,lab_generico,,CEFADROXILO CAP 500MG X10 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22822.jpg
37711,HO44435,CEFAZOLINA 1 G X 10 AMPOLLAS,CEFAZOLINA,Cefazolina,INYECTABLE,FARMALOGICA S.A.,generico_otro_lab,cobeca,lab_generico,,CEFAZOLINA SOD PVO SOL INY 1G X10 DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51988.jpg
37714,ME44329,CEFIXIMA 400 MG X 5 TABLETAS RECUBIERTAS,CEFIXIMA,Cefixima,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,CEFIXIMA CAP 400MG X5 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29896.jpg
37719,HO33864,CEFTRIAXONA 1 G X 1 AMPOLLA,CEFTRIAXONA,,INYECTABLE,VITALIS S.A.C.I.,generico_otro_lab,cobeca,lab_generico,,CEFTRIAXONA AMP IM/IV 1G X1 CR GM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51473.jpg
37720,HO29420,CEFTRIAXONA 1 G POLVO PARA SOLUCION INYECTABLE,CEFTRIAXONA,Ceftriaxona,INYECTABLE,"EMPRESA FARMACEUTICA ""8 DE MARZO""",generico_otro_lab,cobeca,lab_generico,,CEFTRIAXONA AMP IM/IV 1G X1 CR GM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51473.jpg
37722,ME41586,CELECOXIB 200 MG X 10 CAPSULAS,CELECOXIB,Celecoxib,CAPSULAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,CELECOXIB CAP 200MG X10 VIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26739.jpg
37727,ME42717,CETIRIZINA CLORHIDRATO 10 MG X 10 TABLETAS RECUBIERTAS,CETIRIZINA CLORHIDRATO,Cetirizina,TABLETAS,CADILA PHARMACEUTICALS LIMITED,generico_otro_lab,cobeca,lab_generico,,CETIRIZINA COMP 10MG X10 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11497.jpg
37730,ME44603,CETIRIZINA 5 MG / 5 ML SOLUCION ORAL,CETIRIZINA,Cetirizina,SOLUCION ORAL,ANTILA LIFESCIENCES PVT. LTD. (GANDHINAGAR),generico_otro_lab,cobeca,lab_generico,,CETIRIZINA SOL ORAL 5MG/5ML 60ML PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2328.jpg
37744,ME43391,CILOSTAZOL 50 MG X 30 TABLETAS RECUBIERTAS,CILOSTAZOL,Cilostazol,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,generico_otro_lab,cobeca,lab_generico,,CILOSTAZOL TAB 50MG X30 CLEO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25678.jpg
37745,ME42967,CILOSTAZOL 100 MG X 30 TABLETAS,CILOSTAZOL,Cilostazol,TABLETAS,WEST-COAST PHARMACEUTICAL WORKS LTD,generico_otro_lab,cobeca,lab_generico,,CILOSTAZOL TAB REC 100MG X30 CLEO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52907.jpg
37751,ME28283/3,CIPROFLOXACINA 500 MG X 14 TABLETAS RECUBIERTAS,CIPROFLOXACINA,,TABLETAS,LABORATORIO LA SANTE C.A.,generico_otro_lab,cobeca,lab_generico,,CIPROFLOXACINA COMP REC 500 X14 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51885.jpg
37752,ME28283/2,CIPROFLOXACINA 500 MG X 6 TABLETAS RECUBIERTAS,CIPROFLOXACINA,,TABLETAS,LABORATORIO LA SANTE C.A.,generico_otro_lab,cobeca,lab_generico,,CIPROFLOXACINA TAB 500MG X6 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20511.jpg
37753,HO44719,CIPROFLOXACINA 200 MG / 100 ML SOLUCION INYECTABLE,CIPROFLOXACINA,,INYECTABLE,SHIJIAZHUANG NO 4 PHARMACEUTICAL CO. LTD,generico_otro_lab,cobeca,lab_generico,,CIPROFLOXACINA INF INY200MG/100ML CRDIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21337.jpg
37754,HO44679,CIPROFLOXACINA INFUSION 0.2 G / 100 ML SOLUCION PARA INFUSION INTRAVENOSA,CIPROFLOXACINA INFUSION,Ciprofloxacino,INYECTABLE,U SQUARE LIFESCIENCE PVT. LTD.,generico_otro_lab,cobeca,lab_generico,,CIPROFLOXACINA INF INY200MG/100ML CRDIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21337.jpg
37755,ME27827/4,CIPROFLOXACINA 500 MG X 10 TABLETAS RECUBIERTAS,CIPROFLOXACINA,,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,CIPROFLOXACINA TAB 500MG X10 CR DAC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20945.jpg
37756,ME27827/3,CIPROFLOXACINA 500 MG X 6 TABLETAS RECUBIERTAS,CIPROFLOXACINA,,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,CIPROFLOXACINA TAB 500MG X6 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20511.jpg
37759,ME26487/3,CIPROFLOXACINA 500 MG X 10 COMPRIMIDOS RECUBIERTOS,CIPROFLOXACINA,,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,generico_otro_lab,cobeca,lab_generico,,CIPROFLOXACINA TAB 500MG X10 CR DAC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20945.jpg
37760,ME26487/2,CIPROFLOXACINA 500 MG X 6 COMPRIMIDOS RECUBIERTOS,CIPROFLOXACINA,,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,generico_otro_lab,cobeca,lab_generico,,CIPROFLOXACINA TAB 500MG X6 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20511.jpg
37761,ME42422,CIPROFLOXACINO 500 MG X 10 TABLETAS RECUBIERTAS,CIPROFLOXACINO,Ciprofloxacino,TABLETAS,SWISS PARENTERALS LTD,generico_otro_lab,cobeca,lab_generico,,CIPROFLOXACINO TAB REC 500MG X10 BLUE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50785.jpg
37763,ME35266,CITALOPRAM 40 MG X 10 TABLETAS RECUBIERTAS,CITALOPRAM,Citalopram,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,CITALOPRAM TAB  40MG X10 CR MT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53032.jpg
37767,ME36822/2,CITRATO DE CALCIO 1190 MG X 30 TABLETAS MASTICABLES SABOR A MANDARINA,CITRATO DE CALCIO,,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,CITRATO D/CA + VIT D3 TAB X30 G PHAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23439.jpg
37788,ME42956,CLOMIFENO CITRATO 50 MG X 30 TABLETAS,CLOMIFENO CITRATO,Clomifeno,TABLETAS,WEST-COAST PHARMACEUTICAL WORKS LTD,generico_otro_lab,cobeca,lab_generico,,CLOMIFENO TAB 50MG X 30 FM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28709.jpg
37792,ME38584,CLONAZEPAM 0.5 MG X 30 TABLETAS,CLONAZEPAM,Clonazepam,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,CLONAZEPAM TAB 0.5 MG X 30,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98445.jpg
37793,ME38585,CLONAZEPAM 2 MG X 30 TABLETAS,CLONAZEPAM,Clonazepam,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,CLONAZEPAM TAB 2MG X30,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98444.jpg
37802,ME34084/3,CLOPIDOGREL 75 MG X 20 COMPRIMIDOS RECUBIERTOS,CLOPIDOGREL,Clopidogrel,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,generico_otro_lab,cobeca,lab_generico,,CLOPIDOGREL TAB 75MG X20 FMED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51767.jpg
37803,ME34084/4,CLOPIDOGREL 75 MG X 30 COMPRIMIDOS RECUBIERTOS,CLOPIDOGREL,Clopidogrel,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,generico_otro_lab,cobeca,lab_generico,,CLOPIDOGREL TAB 75MG X30 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22848.jpg
37805,ME37534,CLOPIDOGREL 75 MG X 30 TABLETAS RECUBIERTAS,CLOPIDOGREL,,TABLETAS,EMPRESA LABORATORIOS MEDSOL,generico_otro_lab,cobeca,lab_generico,,CLOPIDOGREL TAB 75MG X30 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22848.jpg
37806,ME43375,CLOPIDOGREL 75 MG X 30 TABLETAS RECUBIERTAS,CLOPIDOGREL,Clopidogrel,TABLETAS,JIANGXI XIER KANGTAI PHARMACEUTICAL CO. LTD,generico_otro_lab,cobeca,lab_generico,,CLOPIDOGREL TAB 75MG X30 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22848.jpg
37814,ME43585/4,DOPALEN 200 MG X 30 CAPSULAS DE LIBERACION PROLONGADA,DOPALEN,Mebeverina,CAPSULAS,BIOTECH LABORATORIOS C.A.,generico_otro_lab,cobeca,lab_generico,,CLORHID D/MEBEVERINA CAP 200MG X30 CR MT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54229.jpg
37818,HO37055,CLORURO DE POTASIO 2 MEQ / ML SOLUCION INYECTABLE,CLORURO DE POTASIO,,INYECTABLE,CORPAUL COLOMBIA,generico_otro_lab,cobeca,lab_generico,,"CLORURO D/SOD SOL INY 0,9% 100ML IPS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21357.jpg
37820,ME32566,CLORURO DE SODIO 0.9 % SOLUCION ISOTONICA PARA IRRIGACION ESTERIL,CLORURO DE SODIO,,LOCION,LABORATORIO BEHRENS C.A.,generico_otro_lab,cobeca,lab_generico,,CLORURO D/MAGNES 25G FCH,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17780.jpg
37821,ME43020,CLOTRIMAZOL 200 MG CAPSULAS BLANDAS VAGINALES,CLOTRIMAZOL,Clotrimazol,CAPSULAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,farmanselmo,lab_generico,,CLOTRIMAZOL 200MG VAGINALES (E),https://pccentro.net.ve/img/s/5/8/6/9/2/58692-large_default.webp
37823,ME43751,CLOTRIMAZOL 100 MG X 6 OVULOS VAGINALES,CLOTRIMAZOL,Clotrimazol,OVULOS,LABORATORIOS FARMACEUTICOS LAFAR S.A. (CIUDAD DE EL ALTO),generico_otro_lab,cobeca,lab_generico,,CLOTRIMAZOL OVUL 100MG X6 TIAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26419.jpg
37824,ME39062,CLOTRIMAZOL 500 MG X 1 OVULO VAGINAL,CLOTRIMAZOL,Clotrimazol,OVULOS,LABORATORIOS ALFA C X A,generico_otro_lab,cobeca,lab_generico,,CLOTRIMAZOL OVUL 500MG X1 TIAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26410.jpg
37835,HO1587,COMPLEJO DE VITAMINA B X 3 AMPOLLAS,COMPLEJO DE VITAMINA B X,,INYECTABLE,PRODUCTOS LISTER FENIX C.A.,generico_otro_lab,cobeca,lab_generico,,COMPLEJO B AMP 2 ML X3 VIV,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5118.jpg
37864,ME30715/4,DALTAZEN 60 MG X 30 COMPRIMIDOS,DALTAZEN,Diltiazem,COMPRIMIDOS,MEGALABS S.A.,generico_otro_lab,cobeca,lab_generico,,DILTIAZEM TAB 60MG X 30 ANGELUS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28519.jpg
37874,ME32194/2,DEFLAZACORT 6 MG X 10 COMPRIMIDOS,DEFLAZACORT,Deflazacort,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,generico_otro_lab,cobeca,lab_generico,,DEFLAZACORT TAB 6MG X10 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91527.jpg
37875,ME32194/3,DEFLAZACORT 6 MG X 30 COMPRIMIDOS,DEFLAZACORT,Deflazacort,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,generico_otro_lab,cobeca,lab_generico,,DEFLAZACORT TAB 6MG X30 CR BEL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52860.jpg
37900,ME42492/3,DEXAMETASONA 4 MG X 100 COMPRIMIDOS,DEXAMETASONA,Dexametasona,COMPRIMIDOS,LABORATORIOS SPEFAR VENEZOLANOS S.A.,generico_otro_lab,cobeca,lab_generico,,DEXAMETASONA TAB 4MG X100 PORTU,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25079.jpg
37901,HO42510,DEXAMETASONA FOSFATO SODICO 4 MG / ML SOLUCION INYECTABLE,DEXAMETASONA FOSFATO SODICO,,INYECTABLE,CAPLIN POINT LABORATORIES LIMITED,generico_otro_lab,cobeca,lab_generico,,DEXAMETASONA F/SOD SOL INY 4MG/1MLX10 DT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23086.jpg
37902,HO42502,DEXAMETASONA FOSFATO SODICO 8 MG / 2 ML SOLUCION INYECTABLE,DEXAMETASONA FOSFATO SODICO,,INYECTABLE,DEUTSCHE LABS. INC.,generico_otro_lab,cobeca,lab_generico,,DEXAMETASONA F/SOD SOL INY 8MG/2MLX10 DT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23087.jpg
37904,HO42601,DEXAMETASONA 8 MG / 2 ML X 10 AMPOLLAS,DEXAMETASONA,Dexametasona,INYECTABLE,LABORATORIO BIOSANO S.A.,generico_otro_lab,cobeca,lab_generico,,DEXAMETASONA F/SOD SOL INY 8MG/2MLX10 DT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23087.jpg
37913,ME43584,DIACEREINA 50 MG X 10 CAPSULAS,DIACEREINA,Diacereina,CAPSULAS,RONALD PHARMACEUTICALS PVT. LTD.,generico_otro_lab,cobeca,lab_generico,,DIACEREINA CAP 50MG X 10 MT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50231.jpg
37921,ME44533,DICARVEX 25 MG X 30 TABLETAS,DICARVEX,Carvedilol,TABLETAS,LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS PLUSANDEX C.A.,generico_otro_lab,cobeca,lab_generico,,CARVEDILOL TAB REC 25MG X30 KIMIC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54225.jpg
37928,HO36803/3,DICLOFENACO SODICO 75 MG / 3 ML X 10 AMPOLLAS,DICLOFENACO SODICO,Diclofenaco,INYECTABLE,FARMIONNI SCALPI S.A.,generico_otro_lab,cobeca,lab_generico,,DICLOFENACO SOD SOL INY 75MG/3ML X10 CCM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53115.jpg
37929,ME43045/2,DICLOFENACO POTASICO 50 MG X 10 TABLETAS RECUBIERTAS,DICLOFENACO POTASICO,Diclofenaco,TABLETAS,JIANGXI XIER KANGTAI PHARMACEUTICAL CO. LTD,generico_otro_lab,cobeca,lab_generico,,DICLOFENACO POT TAB REC 50MG X10 BLUE/M,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54424.jpg
37931,ME43045/3,DICLOFENACO POTASICO 50 MG X 20 TABLETAS RECUBIERTAS,DICLOFENACO POTASICO,Diclofenaco,TABLETAS,JIANGXI XIER KANGTAI PHARMACEUTICAL CO. LTD,generico_otro_lab,cobeca,lab_generico,,DICLOFENACO POTA TAB 50MG X20 KIMIC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/55.jpg
37932,ME28851,DICLOFENAC SODICO 50 MG X 20 TABLETAS CON RECUBRIMIENTO ENTERICO,DICLOFENAC SODICO,,TABLETAS,LABORATORIO LA SANTE C.A.,generico_otro_lab,cobeca,lab_generico,,DICLOFENAC POTA TAB 50MG X20 CR DAC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23145.jpg
37934,ME43099,DICLOFENACO POTASICO 50 MG X 20 TABLETAS CON RECUBRIMIENTO ENTERICO,DICLOFENACO POTASICO,,TABLETAS,VIDA LABORATORIES (P) LIMITED,generico_otro_lab,cobeca,lab_generico,,DICLOFENACO POTA TAB 50MG X20 KIMIC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/55.jpg
37955,ME38177/4,DIOSMINA 600 MG X 30 TABLETAS RECUBIERTAS,DIOSMINA,Diosmina,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,DIOSMINA TAB REC 600MG X30 DAC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53521.jpg
37956,ME36420,DIOSMINA - HESPERIDINA 450 MG - 50 MG X 30 TABLETAS RECUBIERTAS,DIOSMINA - HESPERIDINA,Diosmina - Hesperidina,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,DIOSMINA/HESPER TAB 450MG/50MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52910.jpg
37957,ME40371,DIOSMINA-HESPERIDINA 450 MG-50 MG COMPRIMIDOS RECUBIERTOS,DIOSMINA-HESPERIDINA,,COMPRIMIDOS,LABORATORIO ELEA PHOENIX S.A.,generico_otro_lab,cobeca,lab_generico,,DIOSMINA/HESPER TAB 450MG/50MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52910.jpg
37960,ME37926,PENTASA 500 MG X 30 COMPRIMIDOS DE LIBERACION PROLONGADA,PENTASA,Mesalazina,COMPRIMIDOS,FERRING INTERNATIONAL CENTER S.A.,generico_otro_lab,cobeca,lab_generico,,DIZACOL MESALAZINA TAB 500MG X30,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54489.jpg
37964,HO42487,DOBUTAMINA 250 MG / 5 ML X 5 AMPOLLAS,DOBUTAMINA,Dobutamina,INYECTABLE,LABORATORIO BIOSANO S.A.,generico_otro_lab,cobeca,lab_generico,,DOBUTAMINA AMP 250MG/5ML X5 MEDV,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51161.jpg
37974,ME44581/2,DOMPERIDONA 10 MG X 10 TABLETAS,DOMPERIDONA,Domperidona,TABLETAS,ANMOL HEALTHCARE LABORATORY PVT LTD,generico_otro_lab,cobeca,lab_generico,,DOMPERIDONA TAB 10MG X10 KMP,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53481.jpg
37975,ME44581/3,DOMPERIDONA 10 MG X 15 TABLETAS,DOMPERIDONA,Domperidona,TABLETAS,ANMOL HEALTHCARE LABORATORY PVT LTD,generico_otro_lab,cobeca,lab_generico,,DOMPERIDONA TAB 10MG X15 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11636.jpg
37976,ME44581/4,DOMPERIDONA 10 MG X 30 TABLETAS,DOMPERIDONA,Domperidona,TABLETAS,ANMOL HEALTHCARE LABORATORY PVT LTD,generico_otro_lab,cobeca,lab_generico,,DOMPERIDONA TAB 10MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21373.jpg
37984,ME43060,DOXICICLINA 100 MG X 10 CAPSULAS,DOXICICLINA,Doxiciclina Hiclato,CAPSULAS,FLAMINGO PHARMACEUTICALS LTD,generico_otro_lab,cobeca,lab_generico,,DOXICICLINA CAP 100MG X 10 ANGELUS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28543.jpg
37985,ME20337,DOXICICLINA 100 MG X 10 CAPSULAS,DOXICICLINA,Doxiciclina,CAPSULAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,DOXICICLINA CAP 100MG X 10 ANGELUS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28543.jpg
38004,ME26416/2,ENALAPRIL 20 MG X 20 TABLETAS,ENALAPRIL,Enalapril,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,ENALAPRIL TAB 20MG X20 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7965.jpg
38007,ME44613,ENALAPRIL MALEATO - HIDROCLOROTIAZIDA 20 MG - 12.5 MG TABLETAS,ENALAPRIL MALEATO - HIDROCLOROTIAZIDA,Enalapril - Hidroclorotiazida,TABLETAS,LABORATORIOS KIMICEG C.A.,generico_otro_lab,cobeca,lab_generico,,"ENALAPRIL/HIDROCL TAB 20MG/12,5MG CR MT",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54045.jpg
38014,ME37000,ERITROMICINA 500 MG X 10 TABLETAS RECUBIERTAS,ERITROMICINA,Eritromicina,TABLETAS,GENFAR S.A.,generico_otro_lab,cobeca,lab_generico,,ERITROMICINA TAB 500MG X10 ZUZU,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52542.jpg
38015,ME40959/4,ESCITALOPRAM 10 MG X 56 COMPRIMIDOS RECUBIERTOS,ESCITALOPRAM,Escitalopram,COMPRIMIDOS,MEGALABS S.A.,generico_otro_lab,cobeca,lab_generico,,ESCITALOPRAM COMP 10MG X56 DORO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22243.jpg
38016,ME40959/2,ESCITALOPRAM 10 MG X 14 COMPRIMIDOS RECUBIERTOS,ESCITALOPRAM,Escitalopram,COMPRIMIDOS,MEGALABS S.A.,generico_otro_lab,cobeca,lab_generico,,ESCITALOPRAM TAB 10MG X14 CR LATT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23490.jpg
38019,ME40960/2,ESCITALOPRAM 20 MG X 28 COMPRIMIDOS RECUBIERTOS,ESCITALOPRAM,Escitalopram,COMPRIMIDOS,MEGALABS S.A.,generico_otro_lab,cobeca,lab_generico,,ESCITALOPRAM TAB 20MG X28 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53635.jpg
38021,ME38504/3,ESCITALOPRAM 10 MG X 30 TABLETAS RECUBIERTAS,ESCITALOPRAM,,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,ESCITALOPRAM TAB 10MG X30 CLEO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25666.jpg
38023,ME41771/3,ESCITALOPRAM 20 MG X 30 TABLETAS RECUBIERTAS,ESCITALOPRAM,Escitalopram,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,ESCITALOPRAM TAB 20MG X 30 LA SANTE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50533.jpg
38025,ME43340,ESCITALOPRAM 5 MG X 30 TABLETAS RECUBIERTAS,ESCITALOPRAM,,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,generico_otro_lab,cobeca,lab_generico,,ESCITALOPRAM TAB 5MG X30 CLEO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25665.jpg
38026,ME43163,ESCITALOPRAM 10 MG X 28 TABLETAS RECUBIERTAS,ESCITALOPRAM,Escitalopram,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,generico_otro_lab,cobeca,lab_generico,,ESCITALOPRAM TAB REC 10MG X28 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22208.jpg
38045,ME33352/2,ESPIRONOLACTONA 25 MG X 10 TABLETAS,ESPIRONOLACTONA,Espironolactona,TABLETAS,LABORATORIOS SIEGFRIED S.A.,generico_otro_lab,farmanselmo,lab_generico,,ESPIRONOLACTONA 25 MG 20 TABLETAS MEYER (E),https://pccentro.net.ve/img/s/2/4/9/9/8/24998-large_default.webp
38088,ME36163,FEXOFENADINA CLORHIDRATO 180 MG X 10 TABLETAS RECUBIERTAS,FEXOFENADINA CLORHIDRATO,Fexofenadina,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,FEXOFENADINA CLORHID TAB 180MG X 10 FMED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28713.jpg
38102,ME40011/3,FLAVOXATO 200 MG X 20 COMPRIMIDOS RECUBIERTOS,FLAVOXATO,Flavoxato,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,generico_otro_lab,farmanselmo,lab_generico,,FLAVOXUNI (FLAVOXATO) 200 MG X 20 TABLETAS UNIPHARMA (E),https://pccentro.net.ve/img/s/9/2/2/5/5/92255-large_default.webp
38103,ME44088,FLAVOXATO 200 MG X 30 TABLETAS RECUBIERTAS,FLAVOXATO,Flavoxato,TABLETAS,JIANGXI SYNERGY PHARMACEUTICAL CO. LTD,generico_otro_lab,cobeca,lab_generico,,FLAVOXATO TAB 200MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23673.jpg
38104,ME41029,FLAVOXATO CLORHIDRATO 200 MG X 10 TABLETAS RECUBIERTAS,FLAVOXATO CLORHIDRATO,Flavoxato,TABLETAS,LABORATORIO LA SANTE C.A.,generico_otro_lab,cobeca,lab_generico,,FLAVOXATO TAB 200MG X10 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99485.jpg
