producto_id,sku,nombre_comercial,nucleo,foto_url,fuente,detalle
38346,ME42231,LEVORAT 5 MG / ML X 10 SOLUCION ORAL,LEVORAT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28338.jpg,cobeca,LEVORAT SOL ORAL 5MG/ML 30ML L.O
38348,ME37085,LEVOSULPIRIDE 25 MG X 30 TABLETAS,LEVOSULPIRIDE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23223.jpg,cobeca,LEVOSULPIRIDE TAB 25MG X30 PHARME
38352,ME43146,LIBERDUX 5 MG X 10 TABLETAS RECUBIERTAS,LIBERDUX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28647.jpg,cobeca,LIBERDUX TAB 5MG X 10 MEYER
38354,HO43916,LIDOCAINA 2 % CON ADRENALINA 1: 80.000 SOLUCION INYECTABLE,LIDOCAINA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29478.jpg,cobeca,LIDOCAINA AMP 2%/2ML INTRAD X5 GMEDIC
38359,ME44241,LIPEND 10 MG X 30 COMPRIMIDOS RECUBIERTOS,LIPEND,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52071.jpg,cobeca,LIPEND COMP 10MG X30 FC
38360,ME44242,LIPEND 20 MG X 30 COMPRIMIDOS RECUBIERTOS,LIPEND,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52072.jpg,cobeca,LIPEND COMP 20MG X30 FC
38361,ME28540,LIPONTAL 900 MG X 10 TABLETAS,LIPONTAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10400.jpg,cobeca,LIPONTAL TAB 900MG X10 MEY
38362,ME26675,LISILET 10 MG X 30 COMPRIMIDOS,LISILET,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99130.jpg,cobeca,LISILET COMP 10MG X30 LETI
38363,ME29414,LISILETIC 20 MG -12.5 MG X 30 COMPRIMIDOS,LISILETIC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1677.jpg,cobeca,"LISILETIC COMP 20MG/12,5MG X30 LETI"
38364,ME17740,LISOMUCIN 4 MG / 5 ML JARABE,LISOMUCIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2178.jpg,cobeca,LISOMUCIN JBE 4MG X120ML PLN
38366,ME43571,LODESTAR 100 MG X 30 TABLETAS RECUBIERTAS,LODESTAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52796.jpg,cobeca,LODESTAR TAB REC 100MG X30 VLM
38367,ME41446,LODESTAR HCT 50 MG - 12.5 MG X 30 TABLETAS RECUBIERTAS,LODESTAR HCT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17318.jpg,cobeca,"LODESTAR TAB REC HCT 50MG/12,5MG X30 VLM"
38368,ME41901,LODIPIN 10 MG X 10 COMPRIMIDOS,LODIPIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16508.jpg,cobeca,LODIPIN COMP 10MG X10 MEG
38372,ME22859,LOGANIL 100 MG / 5 ML JARABE,LOGANIL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51207.jpg,cobeca,LOGANIL JBE PED 100MG/5ML 60ML BIOT
38373,ME30293,LOKARIN 5 MG - 60 MG / 5 ML JARABE,LOKARIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11306.jpg,cobeca,LOKARIN JBE 5MG/60MG/5ML 60ML BIOTECH
38374,ME39217,LONGACEF 400 MG X 5 CAPSULAS,LONGACEF,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98377.jpg,cobeca,LONGACEF CAP 400MG X5 LETI
38376,ME22142/2,LOPERAM 2 MG X 4 TABLETAS,LOPERAM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5224.jpg,cobeca,LOPERAM TAB DISP 50 X4 VARG
38377,ME22142/3,LOPERAM 2 MG X 10 TABLETAS,LOPERAM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18988.jpg,cobeca,LOPERAM TAB X10 VARG
38380,ME36543,LORADEX 10 MG X 10 TABLETAS,LORADEX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92795.jpg,cobeca,LORADEX TAB 10MG X10 PLX
38391,ME29808,LORAVAL 5 MG / 5 ML JARABE,LORAVAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9150.jpg,cobeca,LORAVAL JBE 5MG/ML 60ML VLM
38392,ME29176,LORAVAL 10 MG X 10 TABLETAS,LORAVAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9147.jpg,cobeca,LORAVAL TAB 10MG X10 VLM
38412,ME38053,LOTEMICIN 0.5 % - 0.3 % SUSPENSION OFTALMICA,LOTEMICIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93654.jpg,cobeca,LOTEMICIN SUSP OFT 0.5%/0.3% X 5 ML
38413,HO32377,LOWPRES 150 MCG / ML X 5 AMPOLLAS,LOWPRES,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25380.jpg,cobeca,LOWPRES SOL INY 150MCG/ML X5 BHR
38414,ME42760,LUDROX 75 MG X 30 TABLETAS RECUBIERTAS,LUDROX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26078.jpg,cobeca,LUDROX TAB REC 75MG X30 BIOTECH
38415,ME24925,LUMBAX 200 MG X 10 TABLETAS,LUMBAX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29648.jpg,cobeca,LUMBAX TAB 200MG X 10
38416,ME29063,LUMBAX 400 MG X 10 TABLETAS,LUMBAX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20349.jpg,cobeca,LUMBAX TAB 400MG X10 VARG
38417,ME30211,LUMBAX 600 MG X 10 TABLETAS,LUMBAX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20720.jpg,cobeca,LUMBAX TAB 600MG X10 VARG
38418,ME37320,LUMBAX 800 MG X 6 COMPRIMIDOS RECUBIERTOS,LUMBAX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20721.jpg,cobeca,LUMBAX TAB 800MG X6 VARG
38419,ME16065,MACRODANTINA 50 MG X 30 CAPSULAS,MACRODANTINA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2247.jpg,cobeca,MACRODANTINA CAP 50MG X30 FAR
38420,ME14881,MADECASSOL 1 % UNGUENTO,MADECASSOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16764.jpg,cobeca,MADECASSOL UNG 1% 10G PLN
38423,ME34990/2,MAILEN 5 MG X 10 COMPRIMIDOS RECUBIERTOS,MAILEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7557.jpg,cobeca,MAILEN COMP 5MG X10 MEG
38424,ME34990/3,MAILEN 5 MG X 30 COMPRIMIDOS RECUBIERTOS,MAILEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95984.jpg,cobeca,MAILEN COMP 5MG X30 MEG
38425,ME34952,MAILEN 2.5 MG / 5 ML JARABE,MAILEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7559.jpg,cobeca,"MAILEN JBE 2,5MG/5ML 50ML MEG"
38427,ME39216,MARTESIA 25 MG X 30 CAPSULAS,MARTESIA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17771.jpg,cobeca,MARTESIA CAP 25MG X30 MEG
38428,ME38501,MARTESIA 300 MG X 14 CAPSULAS,MARTESIA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95724.jpg,cobeca,MARTESIA CAP 300MG X14 MEG
38429,ME38503,MARTESIA 75 MG X 14 CAPSULAS,MARTESIA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95844.jpg,cobeca,MARTESIA CAP 75MG X14 MEG
38431,ME23582,MATILOL 0.5 % SOLUCION OFTALMICA,MATILOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2972.jpg,cobeca,"MATILOL SOL OFT 0,50% 6ML L.O"
38432,ME44317,MAXIFUR 50 MG X 30 CAPSULAS,MAXIFUR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30340.jpg,cobeca,MAXIFUR CAP 50MG X 30
39294,ME42291,MAXOTEN 50 MG COMPRIMIDOS RECUBIERTOS,MAXOTEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50705.jpg,cobeca,MAXOTEN COM/REC 50MG X 30
38436,ME44574,MELIF 50 MG - 500 MG X 30 COMPRIMIDOS RECUBIERTOS,MELIF,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52755.jpg,cobeca,MELIF COMP REC 50MG/500MG X30 ELM
38437,ME43285,MELIGEN 10 MG X 30 TABLETAS RECUBIERTAS,MELIGEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22554.jpg,cobeca,MELIGEN/MEMANTINA TAB 10MG X30 FC
38449,HO41258,MESPEN 500 MG X 1 AMPOLLA,MESPEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20400.jpg,cobeca,MESPEN AMP 500MG X1 ALESS
38450,HO21983/2,DIPIRONA 1 G / 2 ML X 3 AMPOLLAS,DIPIRONA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29164.jpg,cobeca,METAMIZOL/DIPIRONA AMP 1G/2ML X 3
38466,HO43316,METILPREDNISOLONA 125 MG X 1 AMPOLLA,METILPREDNISOLONA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27445.jpg,cobeca,METILPREDNISOLONA SOD AMP 125MG X1 ADN
38471,ME29532/2,METREN 500 MG X 10 CAPSULAS BLANDAS VAGINALES,METREN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6011.jpg,cobeca,METREN CAP BLD VAG 500MG X10 MEY
38473,ME29922,METREN 250 MG / 5 ML SUSPENSION,METREN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6010.jpg,cobeca,METREN SUSP 250MG/5ML 120ML MEY
38474,ME28780,METREN 500 MG X 10 TABLETAS,METREN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6005.jpg,cobeca,METREN TAB 500MG X10 MEY
38485,ME42156,METSIGLIN 500 MG - 50 MG X 30 COMPRIMIDOS RECUBIERTOS,METSIGLIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30362.jpg,cobeca,METSIGLIN TAB 50/500MG X 30
38486,ME40057,MICONAX 15 % - 4 % CREMA VAGINAL,MICONAX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99630.jpg,cobeca,MICONAX CREM VAG 40G MEY
38488,ME31976/2,MIGRAVAL 100 MG X 2 COMPRIMIDOS RECUBIERTOS,MIGRAVAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1945.jpg,cobeca,MIGRAVAL COMP 100MG X2 MEG
38489,ME31976/3,MIGRAVAL 100 MG X 4 COMPRIMIDOS RECUBIERTOS,MIGRAVAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19846.jpg,cobeca,MIGRAVAL COMP 100MG X4 MEG
38490,ME31976/4,MIGRAVAL 100 MG X 8 COMPRIMIDOS RECUBIERTOS,MIGRAVAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19847.jpg,cobeca,MIGRAVAL COMP 100MG X8 MEG
38491,ME42475,MILAX 50 % X 20 SOLUCION ORAL,MILAX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7357.jpg,cobeca,MILAX PVO SOL ORAL 360G RNV
38500,ME43794/3,MIRTAZAVAL 15 MG X 30 TABLETAS RECUBIERTAS,MIRTAZAVAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52793.jpg,cobeca,MIRTAZAVAL TAB REC 15MG X30 VLM
38502,ME28425,MISULVAN 30 MG / 5 ML JARABE,MISULVAN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26235.jpg,cobeca,MISULVAN FORTE JBE 30MG/5MG/ML 120ML PLX
38507,ME38837/2,MONTRAX 10 MG X 10 TABLETAS,MONTRAX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27191.jpg,cobeca,MONTRAX TAB 10MG X10 BIOTECH
38508,ME38837/3,MONTRAX 10 MG X 30 TABLETAS,MONTRAX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96585.jpg,cobeca,MONTRAX TAB 10MG X30 BIOTECH
38510,ME39174/2,MONTRAX 5 MG X 10 TABLETAS MASTICABLES,MONTRAX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27038.jpg,cobeca,MONTRAX TAB MAST 5MG X10 BIOTECH
38511,ME39174/3,MONTRAX 5 MG X 30 TABLETAS MASTICABLES,MONTRAX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96583.jpg,cobeca,MONTRAX TAB MAST 5MG X30 BIOTECH
38512,ME35105,MONUKAST 5 MG X 30 TABLETAS MASTICABLES,MONUKAST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50733.jpg,cobeca,MONUKAST TAB/MAST 5MG X 30
38513,ME43308,MOPERID 10 MG X 20 TABLETAS,MOPERID,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20367.jpg,cobeca,MOPERID TAB 10MG X20 MEY
38514,ME35996,MOVIMEX 15 MG X 10 TABLETAS,MOVIMEX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90529.jpg,cobeca,MOVIMEX TAB 15MG X10 L.O
38515,ME40494,MOXIDEX 0.5 -0.1 % SOLUCION OFTALMICA ESTERIL,MOXIDEX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17364/17364.jpg,cobeca,"MOXIDEX SOL OFT 0,5%/0,1% 5ML L.O"
38519,ME40642,MUCLAR 30 MG - 5 MG X 10 COMPRIMIDOS,MUCLAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98656.jpg,cobeca,MUCLAR COMP 30MG/5MG X10 DLR
38522,ME43440,MUCOXOL 30 MG / 5 ML JARABE,MUCOXOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30075.jpg,cobeca,MUCOXOL JBE 30MG/5ML X 120ML
38523,ME40019,MULTIDERM 2 % UNGUENTO,MULTIDERM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98294.jpg,cobeca,MULTIDERM UNG 2% 15G BIOTECH
38525,ME35710,MUPIROCIN 2 % UNGUENTO,MUPIROCIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28580.jpg,cobeca,MUPIROCIN UNG X 30G DAC
38526,ME38101,MUVETT 300 MG X 20 TABLETAS RECUBIERTAS DE LIBERACION PROLONGADA,MUVETT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50344.jpg,cobeca,MUVETT TAB LP 300MG X20 VIV
38527,ME28565,MYCOFENTIN 2 % CREMA,MYCOFENTIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7183.jpg,cobeca,MYCOFENTIN CREM VAG 2% 40G ELM
38529,ME22739,NACLODIN 0.150 MG X 30 TABLETAS,NACLODIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30060.jpg,cobeca,NACLODIN TAB 0.150MG X 30
38530,ME30624,NAFINA 1 % CREMA,NAFINA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4092.jpg,cobeca,NAFINA CREM 1% 15G MEG
38533,ME41823,NEFROTAL AMLO 50 MG - 5 MG X 30 COMPRIMIDOS,NEFROTAL AMLO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20154.jpg,cobeca,NEFROTAL AMLO COMP 50MG/5MG X30 MEG
38537,ME31384/3,NEFROTAL H 50 MG - 12.5 MG X 14 COMPRIMIDOS RECUBIERTOS,NEFROTAL H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1511.jpg,cobeca,"NEFROTAL H COMP 50MG/12,5 X14 MEG"
38541,ME35489,NEFROTAL H 100 MG - 25 MG X 10 COMPRIMIDOS RECUBIERTOS,NEFROTAL H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25321.jpg,cobeca,NEFROTAL H COMP 100/25MG X10 MEG
39316,ME38329,NEFROTAL H 100 MG - 12.5 MG COMPRIMIDOS RECUBIERTOS,NEFROTAL H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25632.jpg,cobeca,"NEFROTAL H COMP 100/12,5MG X10 MEG"
38538,ME35488/4,NEFROTAL 100 MG X 30 COMPRIMIDOS RECUBIERTOS,NEFROTAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25248.jpg,cobeca,NEFROTAL COMP 100MG X30 MEG
38539,ME35488/2,NEFROTAL 100 MG X 10 COMPRIMIDOS RECUBIERTOS,NEFROTAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25320.jpg,cobeca,NEFROTAL COMP REC 100MG X10 MEG
38540,ME35488/3,NEFROTAL 100 MG X 14 COMPRIMIDOS RECUBIERTOS,NEFROTAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8487.jpg,cobeca,NEFROTAL COMP REC 100MG X14 MEG
38545,ME41608,NEULEVAL 500 MG X 10 TABLETAS RECUBIERTAS,NEULEVAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22859.jpg,cobeca,NEULEVAL TAB REC 500MG X10 VLM
38546,ME41609,NEULEVAL 750 MG X 5 TABLETAS RECUBIERTAS,NEULEVAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22860.jpg,cobeca,NEULEVAL TAB REC 750MG X5 VLM
38547,ME38422,NEURIXA 150 MG X 14 CAPSULAS,NEURIXA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93669.jpg,cobeca,NEURIXA CAP 150MG X14 FAR
38548,ME38421/2,NEURIXA 75 MG X 14 CAPSULAS,NEURIXA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93668.jpg,cobeca,NEURIXA CAP 75MG X14 FAR
38556,ME38246,NIMODIPINA 30 MG X 30 COMPRIMIDOS,NIMODIPINA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23674.jpg,cobeca,NIMODIPINA TAB 30MG X30 ANG/H
38560,ME42837,NITAX 500 MG X 6 TABLETAS RECUBIERTAS,NITAX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24328.jpg,cobeca,NITAX TAB REC 500MG X6 PHARME
38567,ME42319/2,NONAFOL 10 MG X 10 TABLETAS,NONAFOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23015.jpg,cobeca,NONAFOL TAB 10MG X10 MEY
38568,ME42319/3,NONAFOL 10 MG X 20 TABLETAS,NONAFOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25245.jpg,cobeca,NONAFOL TAB 10MG X20 MEY
38569,ME42319/4,NONAFOL 10 MG X 30 TABLETAS,NONAFOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23016.jpg,cobeca,NONAFOL TAB 10MG X30 MEY
38570,ME42320/2,NONAFOL 5 MG X 10 TABLETAS,NONAFOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23099.jpg,cobeca,NONAFOL TAB 5MG X10 MEY
38571,ME42320/3,NONAFOL 5 MG X 20 TABLETAS,NONAFOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21982.jpg,cobeca,NONAFOL TAB 5MG X20 MEY
38572,ME42320/4,NONAFOL 5 MG X 30 TABLETAS,NONAFOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21983.jpg,cobeca,NONAFOL TAB 5MG X30 MEY
39319,ME42092,NONAFOL 10 MG / ML X 10 SOLUCION ORAL,NONAFOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18358.jpg,cobeca,NONAFOL SOL GTS 10MG/ML 15ML MEY
38574,ME35872,NORSINA 500 MG - 10 MG X 12 TABLETAS,NORSINA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97499.jpg,cobeca,NORSINA TAB 500MG/10MG X12 BIOT
38575,ME43718,NORTRICOL 200 MG X 20 CAPSULAS,NORTRICOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25240.jpg,cobeca,NORTRICOL CAP 200MG X20 MEY
38576,ME27271/3,NOTOLAC 20 MG X 10 TABLETAS,NOTOLAC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1531.jpg,cobeca,NOTOLAC TAB 20MG X10 FAR
38578,ME23563,NOVARONA 200 MG X 10 COMPRIMIDOS,NOVARONA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8426.jpg,cobeca,NOVARONA COMP 200MG X10 DLR
38582,ME38888,OFAFLAN 50 MG X 10 COMPRIMIDOS CON CUBIERTA ENTERICA,OFAFLAN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95750.jpg,cobeca,OFAFLAN COMP 50MG X10 OFA
38584,ME38721,OFAFLAN 2 MG / ML SUSPENSION ORAL,OFAFLAN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99845.jpg,cobeca,OFAFLAN SUSP ORAL 2MG/ML 120ML ELM
38587,ME39403,OLMECAR 20 MG X 30 COMPRIMIDOS RECUBIERTOS,OLMECAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18030.jpg,cobeca,OLMECAR COMP REC 20MG X30 LETI
38588,ME39297,OLMECAR 40 MG X 30 COMPRIMIDOS RECUBIERTOS,OLMECAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20723.jpg,cobeca,OLMECAR TAB 40MG X30 LETI
38595,ME42770,OLMETIQUE 20 MG X 30 TABLETAS RECUBIERTAS,OLMETIQUE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27013.jpg,cobeca,OLMETIQUE TAB 20MG X30 PHARME
38612,ME44039,JUVILOC 20 MG X 20 TABLETAS GASTRORRESISTENTE,JUVILOC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53250.jpg,cobeca,OMEPRAZOL JUVILOC TAB 20MG X20 ADN
38621,HO35150/2,ONDATRIN 2 MG / ML X 1 AMPOLLA,ONDATRIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13380.jpg,cobeca,ONDATRIN AMP 2MG/4ML X1 BHR
38625,ME39093,ORLIDIET 120 MG X 30 CAPSULAS,ORLIDIET,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94356.jpg,cobeca,ORLIDIET CAP 120MG X30 MEG
38626,ME40197,ORLIDIET 60 MG X 30 CAPSULAS,ORLIDIET,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99789.jpg,cobeca,ORLIDIET CAP 60MG X30 MEG
38630,ME38580,OXIDREN 150 MG X 1 COMPRIMIDO RECUBIERTO,OXIDREN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94330.jpg,cobeca,OXIDREN COMP 150MG X1 LETI
38640,ME43713,PASIM PLUS 10 MG - 500 MG X 10 COMPRIMIDOS RECUBIERTOS,PASIM PLUS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53745.jpg,cobeca,PASIM PLUS COMP REC 10MG/500MG X10 MEG
38641,ME43239,PASIM PLUS 2 MG - 100 MG / ML SOLUCION ORAL,PASIM PLUS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53746.jpg,cobeca,PASIM PLUS SOL ORAL 2/100MG/ML 15ML MEG
38642,ME41590,PASIM 10 MG / ML SOLUCION ORAL,PASIM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17394.jpg,cobeca,PASIM SOL GTS 10MG/ML 15ML MEG
38645,ME41358,PEDIACORT 3 MG / ML SOLUCION ORAL,PEDIACORT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16975.jpg,cobeca,PEDIACORT SOL ORAL 3MG/ML 60ML L.O
38646,ME39670/2,PEGYT 150 MG X 20 CAPSULAS,PEGYT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21676.jpg,cobeca,PEGYT CAP 150MG X20 LETI
38648,ME43568,PEGYT 25 MG X 30 CAPSULAS,PEGYT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52624.jpg,cobeca,PEGYT CAP 25MG X30 LETI
38649,ME39669,PEGYT 75 MG X 20 CAPSULAS,PEGYT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99406.jpg,cobeca,PEGYT CAP 75MG X20 LETI
39338,ME43569,PEGYT 50 MG X 30 CAPSULAS,PEGYT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52625.jpg,cobeca,PEGYT CAP 50MG X30 LETI
38655,ME29292,PERIDONT 0.12 % SOLUCION TOPICA BUCAL,PERIDONT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18615.jpg,cobeca,PERIDONT SOL TOPICA BUCAL 240ML L.O
38657,ME40348,PERTEN 1 % SOLUCION TOPICA,PERTEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20023.jpg,cobeca,PERTEN GEL TOPICO 1% 20G MEY
38658,ME40673,PERTEN 1 % GEL TOPICO,PERTEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20023.jpg,cobeca,PERTEN GEL TOPICO 1% 20G MEY
38659,ME40357,PERTEN 1 % SOLUCION ATOMIZADORA PARA USO TOPICO,PERTEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20023.jpg,cobeca,PERTEN GEL TOPICO 1% 20G MEY
38660,ME41064,PERTEN 250 MG X 20 TABLETAS,PERTEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18905.jpg,cobeca,PERTEN TAB 250MG X20 MEY
39340,ME37330,PERTEN 1 % CREMA,PERTEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20023.jpg,cobeca,PERTEN GEL TOPICO 1% 20G MEY
38661,ME42325,PIGRAL 75 MG X 14 COMPRIMIDOS RECUBIERTOS,PIGRAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24140.jpg,cobeca,PIGRAL COMP 75MG X14 MEG
38662,ME44538,PIMADOL 10 MG X 10 TABLETAS RECUBIERTAS,PIMADOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28531.jpg,cobeca,PIMADOL TAB 10MG X 10
38665,ME40606/3,PINAVIX 100 MG X 30 COMPRIMIDOS RECUBIERTOS,PINAVIX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13663.jpg,cobeca,PINAVIX 100 COMP REC 100MG X30 MEG
38666,ME40606/2,PINAVIX 100 MG X 20 COMPRIMIDOS RECUBIERTOS,PINAVIX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50990.jpg,cobeca,PINAVIX COMP REC 100MG X20 MEG
38667,ME40639,PIPERAZINA 500 MG / 5 ML JARABE,PIPERAZINA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22406.jpg,cobeca,PIPERAZINA HEX JBE 500MG/5ML 120ML BIOQ
