producto_id,sku,nombre_comercial,nucleo,molecula,laboratorio,foto_url,fuente,detalle
39208,ME31252,FAMOTIDINA 40 MG X 10 COMPRIMIDOS,FAMOTIDINA,Famotidina,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/7/4/1/8/8/74188-large_default.webp,farmanselmo,FAMOTIDINA 40 MG x10 TABLETAS KIMICEG (E) (score=1.000); motivo_cobeca=sin_match_cobeca
39226,ME37496,GABAPENTINA 300 MG X 20 CAPSULAS,GABAPENTINA,Gabapentina,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/3/0/6/8/1/30681-large_default.webp,farmanselmo,GABAPENTINA 300 MG x20 CÁPSULAS SPEFAR (E) (score=1.000); motivo_cobeca=sin_desc_lab
39269,ME32070,KETOPROFENO 100 MG COMPRIMIDOS ENTERICOS,KETOPROFENO,Ketoprofeno,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/2/5/2/5/2/25252-large_default.webp,farmanselmo,KETOPROFENO 100 MG x10 TABLETAS SPEFAR (E) (score=1.000); motivo_cobeca=sin_desc_lab
39289,ME36662,LOSARTAN POTASICO 50 MG X 14 TABLETAS RECUBIERTAS,LOSARTAN POTASICO,Losartan,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/8/0/7/3/5/80735-large_default.webp,farmanselmo,LOSARTAN POTASICO 50 MG x14 TABLETAS SPEFAR (E) (score=1.000); motivo_cobeca=sin_desc_lab
39297,ME42459,METFORMINA CLORHIDRATO 1000 MG COMPRIMIDOS,METFORMINA CLORHIDRATO,Metformina,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/7/6/7/8/1/76781-large_default.webp,farmanselmo,METFORMINA CLORHIDRATO 1000 MG x30 COMPRIMIDOS SPEFAR (E) (score=1.000); motivo_cobeca=sin_desc_lab
39298,ME37583,METFORMINA CLORHIDRATO 500 MG COMPRIMIDOS,METFORMINA CLORHIDRATO,Metformina,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/3/0/6/7/5/30675-large_default.webp,farmanselmo,METFORMINA CLORHIDRATO SPEFAR 500mg X 30 COMPRIMIDOS (E) (score=1.000); motivo_cobeca=sin_desc_lab
39301,ME37062,METRONIDAZOL 500 MG COMPRIMIDOS,METRONIDAZOL,Metronidazol,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/7/5/0/9/4/75094-large_default.webp,farmanselmo,METRONIDAZOL 500 MG x10 TABLETAS SPEFAR (E) (score=1.000); motivo_cobeca=sin_desc_lab
39309,ME37063,MONTELUKAST 10 MG X 10 TABLETAS RECUBIERTAS,MONTELUKAST,Montelukast,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/3/5/5/2/1/35521-large_default.webp,farmanselmo,MONTELUKAST 10MG x10 TABLETAS SPEFA (E) (score=1.000); motivo_cobeca=sin_desc_lab
39342,ME42493,PREDNISONA 5 MG COMPRIMIDOS,PREDNISONA,Prednisona,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/8/7/8/2/8/87828-large_default.webp,farmanselmo,PREDNISONA 5 MG X10 TABLETAS SPEFAR (E) (score=1.000); motivo_cobeca=sin_desc_lab
39347,ME42527,QUETIAPINA 100 MG COMPRIMIDOS,QUETIAPINA,Quetiapina,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/5/6/4/3/0/56430-large_default.webp,farmanselmo,QUETIAPINA 100 MG x30 TABLETAS SPEFAR (E) (score=1.000); motivo_cobeca=sin_desc_lab
39400,ME42451,VALSARTAN 160 MG X 20 CAPSULAS,VALSARTAN,Valsartan,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/9/4/1/3/4/94134-large_default.webp,farmanselmo,VALSARTAN 160 MG x20 CAPSULAS SPEFAR (E) (score=1.000); motivo_cobeca=sin_desc_lab
39455,ME40067,CITICOLINA 500 MG X 30 COMPRIMIDOS RECUBIERTOS,CITICOLINA,Citicolina,"LABORATORIOS LETI, S.A.V.",https://pccentro.net.ve/img/s/7/1/8/0/3/71803-large_default.webp,farmanselmo,SOMAZINA CITICOLINA 500MG x30 COMPRIMIDOS LETI (E) (score=1.000); motivo_cobeca=sin_match_cobeca
39554,ME34528,NIFEDIPINA 30 MG X 30 CAPSULAS DE LIBERACION PROLONGADA,NIFEDIPINA,Nifedipino,"LABORATORIOS LETI, S.A.V.",https://pccentro.net.ve/img/s/8/5/3/8/3/85383-large_default.webp,farmanselmo,TENSOMAX L.P. NIFEDIPINA 30MG x30 CAPSULAS LETI (E) (score=1.000); motivo_cobeca=sin_match_cobeca
