id,campo,antes,despues
39563,nombre_comercial,PEPSADEL 262 mg X 12 TABLETAS MASTICABLES,PEPSADEL 262 MG X 12 TABLETAS MASTICABLES
39564,nombre_comercial,"DUSTALOX 0,5 % SOLUCION OFTALMICA",DUSTALOX 0.5 % SOLUCION OFTALMICA
39565,nombre_comercial,"POENTOBRAL PLUS 0,3 %- 0,1 % SUSPENSIÓN OFTÁLMICA",POENTOBRAL PLUS 0.3 %- 0.1 % SUSPENSION OFTALMICA
39566,nombre_comercial,PREDNISONA 5 mg / 5 mL SOLUCIÓN ORAL,PREDNISONA 5 MG / 5 ML SOLUCION ORAL
39567,nombre_comercial,PREGATAN 75 mg X 30 CAPSULAS,PREGATAN 75 MG X 30 CAPSULAS
39568,nombre_comercial,PROFLOX 1g / 5 ml suspensión oral ,PROFLOX 1 G / 5 ML SUSPENSION ORAL
39569,nombre_comercial,RANITIDINA 150 mg / 10 mL X 10 SOLUCION ORAL,RANITIDINA 150 MG / 10 ML X 10 SOLUCION ORAL
39570,nombre_comercial,RESECAL 10 mg X 10 POLVO PARA SUSPENSIÓN ORAL,RESECAL 10 MG X 10 POLVO PARA SUSPENSION ORAL
39570,presentacion,X 10 POLVO PARA SUSPENSIÓN ORAL,X 10 POLVO PARA SUSPENSION ORAL
39571,nombre_comercial,RIFAMIX 550 mg X 10 COMPRIMIDOS RECUBIERTOS,RIFAMIX 550 MG X 10 COMPRIMIDOS RECUBIERTOS
39572,nombre_comercial,RIVAREX 10 mg X 30 COMPRIMIDOS RECUBIERTOS,RIVAREX 10 MG X 30 COMPRIMIDOS RECUBIERTOS
39573,nombre_comercial,ESOZ 10 mg X 10 MICROGRANULOS ENTERICOS PARA SUSPENSION ORAL,ESOZ 10 MG X 10 MICROGRANULOS ENTERICOS PARA SUSPENSION ORAL
39574,nombre_comercial,SACUMIC 50 mg X 30 COMPRIMIDOS RECUBIERTOS,SACUMIC 50 MG X 30 COMPRIMIDOS RECUBIERTOS
39575,nombre_comercial,"CLORURO DE SODIO 0,9% - GLUCOSA 5% X 10 AMPOLLAS",CLORURO DE SODIO 0.9 % - GLUCOSA 5 % X 10 AMPOLLAS
39576,nombre_comercial,"FLUDINAX 0,9 % SOLUCION NASAL",FLUDINAX 0.9 % SOLUCION NASAL
39578,nombre_comercial,SIMULTAN DUO 50 mg - 850 mg X 30 COMPRIMIDOS RECUBIERTOS,SIMULTAN DUO 50 MG - 850 MG X 30 COMPRIMIDOS RECUBIERTOS
39579,nombre_comercial,SINMEGAS 125 mg X 20 CÁPSULAS BLANDAS,SINMEGAS 125 MG X 20 CAPSULAS BLANDAS
39579,presentacion,X 20 CÁPSULAS BLANDAS,X 20 CAPSULAS BLANDAS
39580,nombre_comercial,SINMEGAS 125 mg X 30 CÁPSULAS BLANDAS,SINMEGAS 125 MG X 30 CAPSULAS BLANDAS
39580,presentacion,X 30 CÁPSULAS BLANDAS,X 30 CAPSULAS BLANDAS
39581,nombre_comercial,ESLIPEL MET 50mg - 1000 mg X 10 COMPRIMIDOS RECUBIERTOS,ESLIPEL MET 50 MG - 1000 MG X 10 COMPRIMIDOS RECUBIERTOS
39583,nombre_comercial,ULCIRAM 1g/5 mL X 20 SUSPENSION ORAL,ULCIRAM 1 G / 5 ML X 20 SUSPENSION ORAL
39584,nombre_comercial,SULTAMICILINA 250 mg/5 ml POLVO PARA SUSPENSION ORAL,SULTAMICILINA 250 MG / 5 ML POLVO PARA SUSPENSION ORAL
39585,nombre_comercial,SYNARTROS 60 mg X 10 TABLETAS RECUBIERTAS,SYNARTROS 60 MG X 10 TABLETAS RECUBIERTAS
39586,nombre_comercial,TADAFER 5 mg X 15 TABLETAS RECUBIERTAS,TADAFER 5 MG X 15 TABLETAS RECUBIERTAS
39587,nombre_comercial,TALERC 10 mg / mL SOLUCION ORAL,TALERC 10 MG / ML SOLUCION ORAL
39588,nombre_comercial,TALFIDEX 20 mg X 2 Tabletas Recubiertas,TALFIDEX 20 MG X 2 TABLETAS RECUBIERTAS
39588,presentacion,X 2 Tabletas Recubiertas,X 2 TABLETAS RECUBIERTAS
39589,nombre_comercial,TALYSTOR 20 mg X 1 TABLETAS MASTICABLES,TALYSTOR 20 MG X 1 TABLETA MASTICABLE
39589,presentacion,X 1 TABLETAS MASTICABLES,X 1 TABLETA MASTICABLE
39590,nombre_comercial,"BUCOXOLGAR 0,15 % - 0,25 % SOLUCION TOPICA BUCAL ATOMIZADORA SABOR A MENTA FRESCA",BUCOXOLGAR 0.15 % - 0.25 % SOLUCION TOPICA BUCAL ATOMIZADORA SABOR A MENTA FRESCA
39591,nombre_comercial,TAXUS 20 mg X 30 COMPRIMIDOS,TAXUS 20 MG X 30 COMPRIMIDOS
39593,nombre_comercial,"TOMYCIN DEX 0,3 % - 0,1 % SUSPENSIÓN OFTÁLMICA",TOMYCIN DEX 0.3 % - 0.1 % SUSPENSION OFTALMICA
39594,nombre_comercial,"TOMYCIN 0,3 % SOLUCIÓN OFTALMICA",TOMYCIN 0.3 % SOLUCION OFTALMICA
39595,nombre_comercial,TOPISEPT 2 % CREMA TÓPICA ,TOPISEPT 2 % CREMA TOPICA
39596,nombre_comercial,TRUSOMIDA 2% SOLUCIÓN OFTÁLMICA,TRUSOMIDA 2 % SOLUCION OFTALMICA
39597,nombre_comercial,UDOX 75 mg X 10 CAPSULAS,UDOX 75 MG X 10 CAPSULAS
39598,nombre_comercial,VERICOLAN 450 mg - 50 mg X 30 TABLETAS RECUBIERTAS,VERICOLAN 450 MG - 50 MG X 30 TABLETAS RECUBIERTAS
39599,nombre_comercial,VAXIDUO 100 mg - 400 mg X 7 OVULOS VAGINALES,VAXIDUO 100 MG - 400 MG X 7 OVULOS VAGINALES
39600,nombre_comercial,"FLOGAREN 1,16 % GEL",FLOGAREN 1.16 % GEL
39601,nombre_comercial,VIZERUL 300 mg X 10 COMPRIMIDOS,VIZERUL 300 MG X 10 COMPRIMIDOS
39603,nombre_comercial,REHIDROSOL ZINC 60 mEq / L SOLUCION ELECTROLITICA USO ORAL SABOR A MANZANA X 30 SOLUCION ORAL,REHIDROSOL ZINC 60 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A MANZANA X 30 SOLUCION ORAL
39604,nombre_comercial,"ZOCLONAX 7,5 mg X 10 TABLETAS RECUBIERTAS",ZOCLONAX 7.5 MG X 10 TABLETAS RECUBIERTAS
39605,nombre_comercial,TRAMAL 100 mg / mL SOLUCION ORAL,TRAMAL 100 MG / ML SOLUCION ORAL
39606,nombre_comercial,TRAMAL 100 mg / mL SOLUCION ORAL,TRAMAL 100 MG / ML SOLUCION ORAL
39611,nombre_comercial,TRAMAL 100 mg / mL SOLUCION ORAL,TRAMAL 100 MG / ML SOLUCION ORAL
